,country,year,d_civil_conflict,preds,preds_proba
655,Uganda,2021,0,0,0.05714285714285714
656,Uganda,2022,0,0,0.2
657,Uganda,2023,0,0,0.26495726495726496
658,Kenya,2017,1,1,0.6331300813008129
659,Kenya,2018,1,1,0.5616666666666666
660,Kenya,2019,1,1,0.6616666666666666
661,Kenya,2020,1,1,0.6616666666666666
662,Kenya,2021,1,1,0.6616666666666666
663,Kenya,2022,1,1,0.5866666666666667
664,Kenya,2023,1,1,0.5795238095238096
665,Tanzania,2017,0,0,0.0675
666,Tanzania,2018,0,0,0.05
667,Tanzania,2019,0,0,0.11750000000000001
668,Tanzania,2020,0,0,0.05
669,Tanzania,2021,0,0,0.05
670,Tanzania,2022,0,0,0.15
671,Tanzania,2023,0,0,0.29285714285714287
672,Burundi,2017,0,0,0.33807226399331664
673,Burundi,2018,0,0,0.33807226399331664
674,Burundi,2019,0,0,0.33807226399331664
675,Burundi,2020,1,0,0.33807226399331664
676,Burundi,2021,0,0,0.33807226399331664
677,Burundi,2022,0,1,0.5040873015873015
678,Burundi,2023,1,1,0.5040873015873015
679,Rwanda,2017,0,0,0.03529411764705882
680,Rwanda,2018,0,0,0.03529411764705882
681,Rwanda,2019,0,0,0.03529411764705882
682,Rwanda,2020,0,0,0.03529411764705882
683,Rwanda,2021,0,0,0.03529411764705882
684,Rwanda,2022,0,0,0.3902391725921138
685,Rwanda,2023,0,0,0.3473820297349709
686,Somalia,2017,1,1,0.9287698412698411
687,Somalia,2018,1,1,0.9287698412698411
688,Somalia,2019,1,1,0.9287698412698411
689,Somalia,2020,1,1,0.9287698412698411
690,Somalia,2021,1,1,0.9287698412698411
691,Somalia,2022,1,1,0.9412698412698411
692,Somalia,2023,1,1,0.9412698412698411
693,Djibouti,2017,0,0,0.09503484320557491
694,Djibouti,2018,0,0,0.09503484320557491
695,Djibouti,2019,0,0,0.09503484320557491
696,Djibouti,2020,0,0,0.09503484320557491
697,Djibouti,2021,0,0,0.09503484320557491
698,Djibouti,2022,0,0,0.1950348432055749
699,Djibouti,2023,0,0,0.25357142857142856
700,Ethiopia,2017,0,1,0.915
701,Ethiopia,2018,0,1,0.915
702,Ethiopia,2019,1,1,0.915
703,Ethiopia,2020,1,1,0.915
704,Ethiopia,2021,1,1,0.915
705,Ethiopia,2022,1,1,0.915
706,Ethiopia,2023,1,1,0.8578571428571429
707,Eritrea,2017,0,0,0.014285714285714285
708,Eritrea,2018,0,0,0.014285714285714285
709,Eritrea,2019,0,0,0.014285714285714285
710,Eritrea,2020,0,0,0.05428571428571429
711,Eritrea,2021,0,0,0.05428571428571429
712,Eritrea,2022,0,0,0.11428571428571428
713,Eritrea,2023,0,0,0.2681318681318681
714,Angola,2017,0,0,0.0
715,Angola,2018,0,0,0.0
716,Angola,2019,0,0,0.41052631578947374
717,Angola,2020,0,0,0.0
718,Angola,2021,0,0,0.0
719,Angola,2022,0,0,0.2
720,Angola,2023,0,0,0.3
721,Mozambique,2017,0,0,0.44790726817042603
722,Mozambique,2018,1,0,0.44790726817042603
723,Mozambique,2019,1,0,0.44790726817042603
724,Mozambique,2020,1,0,0.44790726817042603
725,Mozambique,2021,1,0,0.44790726817042603
726,Mozambique,2022,1,0,0.4207142857142857
727,Mozambique,2023,1,1,0.5385714285714286
728,Zambia,2017,0,0,0.0
729,Zambia,2018,0,0,0.0
730,Zambia,2019,0,0,0.0
731,Zambia,2020,0,0,0.0
732,Zambia,2021,0,0,0.0
733,Zambia,2022,0,0,0.1
734,Zambia,2023,0,0,0.25384615384615383
735,Zimbabwe,2017,0,0,0.0
736,Zimbabwe,2018,0,0,0.0
737,Zimbabwe,2019,0,0,0.0
738,Zimbabwe,2020,0,0,0.0
739,Zimbabwe,2021,0,0,0.0
740,Zimbabwe,2022,0,0,0.12666666666666668
741,Zimbabwe,2023,0,0,0.25396825396825395
742,Malawi,2017,0,0,0.02
743,Malawi,2018,0,0,0.02
744,Malawi,2019,0,0,0.02
745,Malawi,2020,0,0,0.02
746,Malawi,2021,0,0,0.02
747,Malawi,2022,0,0,0.10571428571428572
748,Malawi,2023,0,0,0.1078144078144078
749,South Africa,2017,0,0,0.12420677361853834
750,South Africa,2018,0,0,0.10784313725490195
751,South Africa,2019,0,0,0.10784313725490195
752,South Africa,2020,0,0,0.14420677361853831
753,South Africa,2021,0,0,0.24420677361853835
754,South Africa,2022,0,0,0.360873440285205
755,South Africa,2023,0,0,0.46087344028520494
756,Namibia,2017,0,0,0.00784313725490196
757,Namibia,2018,0,0,0.00784313725490196
758,Namibia,2019,0,0,0.017843137254901963
759,Namibia,2020,0,0,0.00784313725490196
760,Namibia,2021,0,0,0.00784313725490196
761,Namibia,2022,0,0,0.10784313725490195
762,Namibia,2023,0,0,0.20784313725490194
763,Lesotho,2017,0,0,0.07971014492753623
764,Lesotho,2018,0,0,0.07971014492753623
765,Lesotho,2019,0,0,0.05
766,Lesotho,2020,0,0,0.07971014492753623
767,Lesotho,2021,0,0,0.027329192546583846
768,Lesotho,2022,0,0,0.17732919254658386
769,Lesotho,2023,0,0,0.22732919254658382
770,Botswana,2017,0,0,0.0
771,Botswana,2018,0,0,0.0
772,Botswana,2019,0,0,0.0
773,Botswana,2020,0,0,0.0
774,Botswana,2021,0,0,0.0
775,Botswana,2022,0,0,0.1
776,Botswana,2023,0,0,0.2
777,eSwatini,2017,0,0,0.0
778,eSwatini,2018,0,0,0.0
779,eSwatini,2019,0,0,0.0
780,eSwatini,2020,0,0,0.0
781,eSwatini,2021,0,0,0.0
782,eSwatini,2022,0,0,0.08571428571428572
783,eSwatini,2023,0,0,0.14285714285714285
784,Madagascar,2017,0,0,0.0
785,Madagascar,2018,0,0,0.0
786,Madagascar,2019,0,0,0.0
787,Madagascar,2020,0,0,0.0
788,Madagascar,2021,0,0,0.0
789,Madagascar,2022,0,0,0.08571428571428572
790,Madagascar,2023,0,0,0.18571428571428572
791,Comoros,2017,0,0,0.0
792,Comoros,2018,0,0,0.0
793,Comoros,2019,0,0,0.0
794,Comoros,2020,0,0,0.0
795,Comoros,2021,0,0,0.0
796,Comoros,2022,0,0,0.26822954822954825
797,Comoros,2023,0,0,0.2396581196581197
798,Mauritius,2017,0,0,0.0
799,Mauritius,2018,0,0,0.0
800,Mauritius,2019,0,0,0.0
801,Mauritius,2020,0,0,0.0
802,Mauritius,2021,0,0,0.0
803,Mauritius,2022,0,0,0.0
804,Mauritius,2023,0,0,0.0
805,Morocco,2017,0,0,0.04857142857142857
806,Morocco,2018,0,0,0.11523809523809522
807,Morocco,2019,0,0,0.03428571428571429
808,Morocco,2020,0,0,0.04857142857142857
809,Morocco,2021,0,0,0.04857142857142857
810,Morocco,2022,0,0,0.12
811,Morocco,2023,0,0,0.23098901098901098
812,Algeria,2017,1,1,0.8494444444444446
813,Algeria,2018,1,1,0.8494444444444446
814,Algeria,2019,0,1,0.8494444444444446
815,Algeria,2020,1,1,0.8494444444444446
816,Algeria,2021,0,1,0.778015873015873
817,Algeria,2022,0,1,0.8494444444444446
818,Algeria,2023,0,1,0.8744444444444446
819,Tunisia,2017,0,0,0.2672222222222222
820,Tunisia,2018,0,0,0.34150793650793654
821,Tunisia,2019,0,0,0.2815079365079365
822,Tunisia,2020,0,0,0.30150793650793656
823,Tunisia,2021,0,0,0.3903968253968254
824,Tunisia,2022,0,0,0.30111111111111116
825,Tunisia,2023,0,0,0.2917032967032967
826,Libya,2017,1,1,0.6164285714285714
827,Libya,2018,1,1,0.6116666666666667
828,Libya,2019,1,1,0.6164285714285714
829,Libya,2020,1,1,0.6164285714285714
830,Libya,2021,0,1,0.6116666666666667
831,Libya,2022,0,1,0.6378571428571429
832,Libya,2023,0,1,0.6378571428571429
833,Sudan,2017,1,1,0.9461538461538461
834,Sudan,2018,1,1,0.9461538461538461
835,Sudan,2019,0,1,0.9461538461538461
836,Sudan,2020,1,1,0.9461538461538461
837,Sudan,2021,1,1,0.9461538461538461
838,Sudan,2022,1,1,1.0
839,Sudan,2023,1,1,1.0
840,South Sudan,2017,1,1,0.9156565656565656
841,South Sudan,2018,1,1,0.9156565656565656
842,South Sudan,2019,1,1,0.9156565656565656
843,South Sudan,2020,1,1,0.9156565656565656
844,South Sudan,2021,1,1,0.9156565656565656
845,South Sudan,2022,0,1,0.9212121212121213
846,South Sudan,2023,0,1,0.9212121212121213
847,Iran,2017,1,1,0.5925274725274725
848,Iran,2018,1,1,0.7191941391941393
849,Iran,2019,1,1,0.6091941391941392
850,Iran,2020,1,1,0.6314718614718615
851,Iran,2021,1,1,0.7191941391941393
852,Iran,2022,1,1,0.8038095238095238
853,Iran,2023,1,1,0.8038095238095238
854,Turkey,2017,1,1,0.7443609022556391
855,Turkey,2018,1,1,0.7443609022556391
856,Turkey,2019,1,1,0.7443609022556391
857,Turkey,2020,1,1,0.7443609022556391
858,Turkey,2021,1,1,0.7443609022556391
859,Turkey,2022,1,1,0.7086466165413533
860,Turkey,2023,1,1,0.7515037593984962
861,Iraq,2017,1,1,0.975
862,Iraq,2018,1,1,0.8083333333333333
863,Iraq,2019,1,1,0.975
864,Iraq,2020,1,1,0.975
865,Iraq,2021,1,1,0.975
866,Iraq,2022,1,1,0.9
867,Iraq,2023,1,1,0.9
868,Egypt,2017,1,0,0.3132142857142857
869,Egypt,2018,1,0,0.49071428571428577
870,Egypt,2019,1,0,0.41571428571428565
871,Egypt,2020,1,0,0.3757142857142857
872,Egypt,2021,1,0,0.49071428571428577
873,Egypt,2022,1,0,0.4257142857142857
874,Egypt,2023,0,1,0.5257142857142858
875,Syria,2017,1,1,0.5552525252525251
876,Syria,2018,1,1,0.6073737373737373
877,Syria,2019,1,1,0.5437373737373739
878,Syria,2020,1,1,0.6698737373737373
879,Syria,2021,1,1,0.6073737373737373
880,Syria,2022,1,0,0.44880230880230876
881,Syria,2023,1,0,0.4516594516594516
882,Lebanon,2017,1,1,0.5325110590684361
883,Lebanon,2018,0,1,0.5325110590684361
884,Lebanon,2019,0,1,0.5118761384335155
885,Lebanon,2020,0,0,0.4122729638303409
886,Lebanon,2021,0,0,0.4122729638303409
887,Lebanon,2022,0,0,0.3872729638303408
888,Lebanon,2023,1,0,0.40513010668748367
889,Jordan,2017,0,0,0.09870129870129869
890,Jordan,2018,0,0,0.09870129870129869
891,Jordan,2019,0,0,0.07012987012987013
892,Jordan,2020,0,0,0.05584415584415584
893,Jordan,2021,0,0,0.05584415584415584
894,Jordan,2022,0,0,0.15584415584415584
895,Jordan,2023,0,0,0.19870129870129868
896,Israel,2017,0,0,0.4800832091405862
897,Israel,2018,1,1,0.6346286636860408
898,Israel,2019,1,1,0.6346286636860408
899,Israel,2020,0,1,0.6692040882614653
900,Israel,2021,1,1,0.6942040882614653
901,Israel,2022,1,1,0.6834814775388546
902,Israel,2023,1,1,0.6834814775388546
903,Saudi Arabia,2017,1,0,0.2757875457875457
904,Saudi Arabia,2018,0,0,0.2757875457875457
905,Saudi Arabia,2019,0,0,0.2757875457875457
906,Saudi Arabia,2020,0,0,0.29007326007326
907,Saudi Arabia,2021,0,0,0.2757875457875457
908,Saudi Arabia,2022,0,0,0.3457875457875458
909,Saudi Arabia,2023,0,0,0.3457875457875458
910,Yemen (North Yemen),2017,1,1,0.5819794094794094
911,Yemen (North Yemen),2018,1,0,0.34919552669552667
912,Yemen (North Yemen),2019,1,1,0.5592521367521368
913,Yemen (North Yemen),2020,1,0,0.48197940947940954
914,Yemen (North Yemen),2021,1,0,0.4063383838383839
915,Yemen (North Yemen),2022,1,0,0.49675213675213675
916,Yemen (North Yemen),2023,1,0,0.49675213675213675
917,Kuwait,2017,0,0,0.0
918,Kuwait,2018,0,0,0.0
919,Kuwait,2019,0,0,0.0
920,Kuwait,2020,0,0,0.0
921,Kuwait,2021,0,0,0.0
922,Kuwait,2022,0,0,0.13999999999999999
923,Kuwait,2023,0,0,0.13999999999999999
924,Bahrain,2017,0,0,0.0
925,Bahrain,2018,0,0,0.0
926,Bahrain,2019,0,0,0.0
927,Bahrain,2020,0,0,0.0
928,Bahrain,2021,0,0,0.0
929,Bahrain,2022,0,0,0.13999999999999999
930,Bahrain,2023,0,0,0.13999999999999999
931,Qatar,2017,0,0,0.0
932,Qatar,2018,0,0,0.0
933,Qatar,2019,0,0,0.0
934,Qatar,2020,0,0,0.0
935,Qatar,2021,0,0,0.0
936,Qatar,2022,0,0,0.1
937,Qatar,2023,0,0,0.1
938,United Arab Emirates,2017,0,0,0.0
939,United Arab Emirates,2018,0,0,0.0
940,United Arab Emirates,2019,0,0,0.0
941,United Arab Emirates,2020,0,0,0.0
942,United Arab Emirates,2021,0,0,0.0
943,United Arab Emirates,2022,0,0,0.1
944,United Arab Emirates,2023,0,0,0.1
945,Oman,2017,0,0,0.0
946,Oman,2018,0,0,0.0
947,Oman,2019,0,0,0.0
948,Oman,2020,0,0,0.0
949,Oman,2021,0,0,0.0
950,Oman,2022,0,0,0.1
951,Oman,2023,0,0,0.1
952,Afghanistan,2017,1,1,1.0
953,Afghanistan,2018,1,1,1.0
954,Afghanistan,2019,1,1,1.0
955,Afghanistan,2020,1,1,1.0
956,Afghanistan,2021,1,1,1.0
957,Afghanistan,2022,1,1,1.0
958,Afghanistan,2023,1,1,1.0
959,Turkmenistan,2017,0,0,0.02222222222222222
960,Turkmenistan,2018,0,0,0.0
961,Turkmenistan,2019,0,0,0.0
962,Turkmenistan,2020,0,0,0.0
963,Turkmenistan,2021,0,0,0.0
964,Turkmenistan,2022,0,0,0.1
965,Turkmenistan,2023,0,0,0.11111111111111112
966,Tajikistan,2017,0,0,0.2029220779220779
967,Tajikistan,2018,0,0,0.2562554112554113
968,Tajikistan,2019,0,0,0.2562554112554113
969,Tajikistan,2020,0,0,0.2562554112554113
970,Tajikistan,2021,0,0,0.2562554112554113
971,Tajikistan,2022,0,0,0.37292207792207793
972,Tajikistan,2023,0,0,0.37292207792207793
973,Kyrgyzstan,2017,0,0,0.0
974,Kyrgyzstan,2018,0,0,0.0
975,Kyrgyzstan,2019,0,0,0.0
976,Kyrgyzstan,2020,0,0,0.03333333333333333
977,Kyrgyzstan,2021,0,0,0.03333333333333333
978,Kyrgyzstan,2022,0,0,0.24583333333333335
979,Kyrgyzstan,2023,0,0,0.24583333333333335
980,Uzbekistan,2017,0,0,0.017241379310344827
981,Uzbekistan,2018,0,0,0.017241379310344827
982,Uzbekistan,2019,0,0,0.06339522546419099
983,Uzbekistan,2020,0,0,0.017241379310344827
984,Uzbekistan,2021,0,0,0.14117300324196877
985,Uzbekistan,2022,0,0,0.19501915708812262
986,Uzbekistan,2023,0,0,0.20613026819923372
987,Kazakhstan,2017,0,0,0.00410958904109589
988,Kazakhstan,2018,0,0,0.00410958904109589
989,Kazakhstan,2019,0,0,0.00410958904109589
990,Kazakhstan,2020,0,0,0.00410958904109589
991,Kazakhstan,2021,0,0,0.00410958904109589
992,Kazakhstan,2022,0,0,0.20410958904109586
993,Kazakhstan,2023,0,0,0.20410958904109586
994,China,2017,0,0,0.13555555555555557
995,China,2018,0,0,0.13555555555555557
996,China,2019,0,0,0.13555555555555557
997,China,2020,0,0,0.11555555555555555
998,China,2021,0,0,0.11555555555555555
999,China,2022,0,0,0.2822222222222222
1000,China,2023,0,0,0.2822222222222222
1001,Mongolia,2017,0,0,0.0
1002,Mongolia,2018,0,0,0.0
1003,Mongolia,2019,0,0,0.05555555555555556
1004,Mongolia,2020,0,0,0.0
1005,Mongolia,2021,0,0,0.0
1006,Mongolia,2022,0,0,0.10555555555555556
1007,Mongolia,2023,0,0,0.1484126984126984
1008,South Korea,2017,0,0,0.08
1009,South Korea,2018,0,0,0.08
1010,South Korea,2019,0,0,0.0
1011,South Korea,2020,0,0,0.0
1012,South Korea,2021,0,0,0.0
1013,South Korea,2022,0,0,0.0
1014,South Korea,2023,0,0,0.0
1015,Japan,2017,0,0,0.0
1016,Japan,2018,0,0,0.0
1017,Japan,2019,0,0,0.0
1018,Japan,2020,0,0,0.0
1019,Japan,2021,0,0,0.0
1020,Japan,2022,0,0,0.2
1021,Japan,2023,0,0,0.2
1022,India,2017,1,1,1.0
1023,India,2018,1,1,1.0
1024,India,2019,1,1,1.0
1025,India,2020,1,1,1.0
1026,India,2021,1,1,1.0
1027,India,2022,1,1,1.0
1028,India,2023,1,1,0.9428571428571428
1029,Bhutan,2017,0,0,0.0005025125628140704
1030,Bhutan,2018,0,0,0.0005025125628140704
1031,Bhutan,2019,0,0,0.0005025125628140704
1032,Bhutan,2020,0,0,0.0005025125628140704
1033,Bhutan,2021,0,0,0.0005025125628140704
1034,Bhutan,2022,0,0,0.0005025125628140704
1035,Bhutan,2023,0,0,0.04335965541995693
1036,Pakistan,2017,1,1,0.6807619047619047
1037,Pakistan,2018,1,1,0.7093333333333333
1038,Pakistan,2019,1,1,0.8960000000000001
1039,Pakistan,2020,1,1,0.8093333333333333
1040,Pakistan,2021,1,1,0.8640952380952381
1041,Pakistan,2022,1,1,0.8640952380952381
1042,Pakistan,2023,1,1,0.8640952380952381
1043,Bangladesh,2017,1,0,0.12158730158730158
1044,Bangladesh,2018,0,0,0.12158730158730158
1045,Bangladesh,2019,0,0,0.16825396825396824
1046,Bangladesh,2020,0,0,0.16825396825396824
1047,Bangladesh,2021,0,0,0.16825396825396824
1048,Bangladesh,2022,0,0,0.16186868686868686
1049,Bangladesh,2023,0,0,0.17297979797979796
1050,Myanmar (Burma),2017,1,1,0.8866666666666667
1051,Myanmar (Burma),2018,1,1,0.8866666666666667
1052,Myanmar (Burma),2019,1,1,0.8866666666666667
1053,Myanmar (Burma),2020,1,1,0.8866666666666667
1054,Myanmar (Burma),2021,1,1,0.8866666666666667
1055,Myanmar (Burma),2022,1,1,0.9199999999999999
1056,Myanmar (Burma),2023,1,1,0.9199999999999999
1057,Sri Lanka,2017,0,0,0.17901987979657882
1058,Sri Lanka,2018,0,0,0.23901987979657885
1059,Sri Lanka,2019,0,0,0.17901987979657882
1060,Sri Lanka,2020,0,0,0.17901987979657882
1061,Sri Lanka,2021,0,0,0.17901987979657882
1062,Sri Lanka,2022,0,0,0.25330559408229314
1063,Sri Lanka,2023,0,0,0.25330559408229314
1064,Maldives,2017,0,0,0.00410958904109589
1065,Maldives,2018,0,0,0.00410958904109589
1066,Maldives,2019,0,0,0.00410958904109589
1067,Maldives,2020,0,0,0.00410958904109589
1068,Maldives,2021,0,0,0.00410958904109589
1069,Maldives,2022,0,0,0.2441095890410959
1070,Maldives,2023,0,0,0.2441095890410959
1071,Nepal,2017,0,0,0.05
1072,Nepal,2018,0,0,0.05
1073,Nepal,2019,0,0,0.13
1074,Nepal,2020,0,0,0.13
1075,Nepal,2021,0,0,0.05
1076,Nepal,2022,0,0,0.2747222222222222
1077,Nepal,2023,0,0,0.3175793650793651
1078,Thailand,2017,1,1,0.9857142857142858
1079,Thailand,2018,1,1,0.9428571428571428
1080,Thailand,2019,1,1,0.9857142857142858
1081,Thailand,2020,1,1,1.0
1082,Thailand,2021,1,1,0.9571428571428571
1083,Thailand,2022,1,1,0.8804761904761904
1084,Thailand,2023,1,1,0.8804761904761904
1085,Cambodia (Kampuchea),2017,0,0,0.0
1086,Cambodia (Kampuchea),2018,0,0,0.0
1087,Cambodia (Kampuchea),2019,0,0,0.0
1088,Cambodia (Kampuchea),2020,0,0,0.0
1089,Cambodia (Kampuchea),2021,0,0,0.0
1090,Cambodia (Kampuchea),2022,0,0,0.22380952380952382
1091,Cambodia (Kampuchea),2023,0,0,0.23492063492063492
1092,Laos,2017,0,0,0.007142857142857143
1093,Laos,2018,0,0,0.007142857142857143
1094,Laos,2019,0,0,0.007142857142857143
1095,Laos,2020,0,0,0.011794019933554816
1096,Laos,2021,0,0,0.011794019933554816
1097,Laos,2022,0,0,0.11179401993355483
1098,Laos,2023,0,0,0.11179401993355483
1099,Vietnam,2017,0,0,0.0
1100,Vietnam,2018,0,0,0.0
1101,Vietnam,2019,0,0,0.04285714285714286
1102,Vietnam,2020,0,0,0.0
1103,Vietnam,2021,0,0,0.1
1104,Vietnam,2022,0,0,0.12380952380952381
1105,Vietnam,2023,0,0,0.12380952380952381
1106,Malaysia,2017,0,0,0.24393687707641196
1107,Malaysia,2018,0,0,0.24393687707641196
1108,Malaysia,2019,0,0,0.24393687707641196
1109,Malaysia,2020,0,0,0.24393687707641196
1110,Malaysia,2021,0,0,0.24393687707641196
1111,Malaysia,2022,0,0,0.24393687707641196
1112,Malaysia,2023,0,0,0.2586194167589516
1113,Singapore,2017,0,0,0.14854368932038836
1114,Singapore,2018,0,0,0.14854368932038836
1115,Singapore,2019,0,0,0.14854368932038836
1116,Singapore,2020,0,0,0.14854368932038836
1117,Singapore,2021,0,0,0.14854368932038836
1118,Singapore,2022,0,0,0.2885436893203884
1119,Singapore,2023,0,0,0.2885436893203884
1120,Philippines,2017,1,1,0.9467893033554761
1121,Philippines,2018,1,1,0.9467893033554761
1122,Philippines,2019,1,1,0.9467893033554761
1123,Philippines,2020,1,1,0.9467893033554761
1124,Philippines,2021,1,1,0.9467893033554761
1125,Philippines,2022,1,1,0.9467893033554761
1126,Philippines,2023,1,1,0.9467893033554761
1127,Indonesia,2017,0,0,0.0
1128,Indonesia,2018,0,0,0.0
1129,Indonesia,2019,0,0,0.0
1130,Indonesia,2020,0,0,0.0
1131,Indonesia,2021,1,0,0.0
1132,Indonesia,2022,1,0,0.1
1133,Indonesia,2023,1,0,0.14285714285714285
1134,East Timor,2017,0,0,0.268384074941452
1135,East Timor,2018,0,0,0.268384074941452
1136,East Timor,2019,0,0,0.268384074941452
1137,East Timor,2020,0,0,0.268384074941452
1138,East Timor,2021,0,0,0.268384074941452
1139,East Timor,2022,0,0,0.35727296383034085
1140,East Timor,2023,0,0,0.30013010668748374
1141,Australia,2017,0,0,0.0
1142,Australia,2018,0,0,0.0
1143,Australia,2019,0,0,0.0
1144,Australia,2020,0,0,0.0
1145,Australia,2021,0,0,0.0
1146,Australia,2022,0,0,0.21666666666666665
1147,Australia,2023,0,0,0.31666666666666665
1148,Papua New Guinea,2017,0,0,0.11370370370370371
1149,Papua New Guinea,2018,0,0,0.11370370370370371
1150,Papua New Guinea,2019,0,0,0.1303703703703704
1151,Papua New Guinea,2020,0,0,0.11370370370370371
1152,Papua New Guinea,2021,0,0,0.11370370370370371
1153,Papua New Guinea,2022,0,0,0.21697167755991287
1154,Papua New Guinea,2023,0,0,0.33598266657090187
1155,New Zealand,2017,0,0,0.0
1156,New Zealand,2018,0,0,0.0
1157,New Zealand,2019,0,0,0.0
1158,New Zealand,2020,0,0,0.0
1159,New Zealand,2021,0,0,0.0
1160,New Zealand,2022,0,0,0.04
1161,New Zealand,2023,0,0,0.19384615384615383
1162,Solomon Islands,2017,0,0,0.004166666666666667
1163,Solomon Islands,2018,0,0,0.004166666666666667
1164,Solomon Islands,2019,0,0,0.004166666666666667
1165,Solomon Islands,2020,0,0,0.004166666666666667
1166,Solomon Islands,2021,0,0,0.004166666666666667
1167,Solomon Islands,2022,0,0,0.004166666666666667
1168,Solomon Islands,2023,0,0,0.10416666666666667
1169,Fiji,2017,0,0,0.0
1170,Fiji,2018,0,0,0.0
1171,Fiji,2019,0,0,0.0
1172,Fiji,2020,0,0,0.0
1173,Fiji,2021,0,0,0.0
1174,Fiji,2022,0,0,0.17083333333333334
1175,Fiji,2023,0,0,0.2708333333333333
