,country,year,d_terror,preds,preds_proba
591,Bhutan,2020,0,0,0.23631090239953445
592,Pakistan,2017,1,1,0.9645168771854704
593,Pakistan,2018,1,1,0.9490582724205073
594,Pakistan,2019,1,1,0.949268536359095
595,Pakistan,2020,1,1,0.9430819341223963
596,Bangladesh,2017,1,1,0.8650856208659676
597,Bangladesh,2018,1,1,0.8203488458305412
598,Bangladesh,2019,1,1,0.7883545752042863
599,Bangladesh,2020,0,1,0.7660105273303732
600,Myanmar (Burma),2017,1,1,0.7619197989621882
601,Myanmar (Burma),2018,1,1,0.7727701827894511
602,Myanmar (Burma),2019,1,1,0.7609569175561471
603,Myanmar (Burma),2020,1,1,0.699075093535594
604,Sri Lanka,2017,1,0,0.35087673690756555
605,Sri Lanka,2018,1,0,0.38772364437104295
606,Sri Lanka,2019,1,0,0.4288561132010072
607,Sri Lanka,2020,0,0,0.42783359329602083
608,Maldives,2017,1,0,0.29370962121443805
609,Maldives,2018,0,0,0.23236994219653162
610,Maldives,2019,0,0,0.24093596762190206
611,Maldives,2020,0,0,0.2446627482272953
612,Nepal,2017,1,0,0.4190456977547534
613,Nepal,2018,0,0,0.441919101023147
614,Nepal,2019,1,0,0.43468678613187245
615,Nepal,2020,1,0,0.4918311724670107
616,Thailand,2017,1,1,0.6814480941166874
617,Thailand,2018,1,1,0.6327242050748795
618,Thailand,2019,1,1,0.533629741770397
619,Thailand,2020,1,0,0.4440460898553384
620,Cambodia (Kampuchea),2017,0,0,0.11822950117747799
621,Cambodia (Kampuchea),2018,0,0,0.17043892915761882
622,Cambodia (Kampuchea),2019,0,0,0.16827435748437658
623,Cambodia (Kampuchea),2020,0,0,0.19259029880417153
624,Laos,2017,1,0,0.3001459220149008
625,Laos,2018,0,0,0.30527367444515796
626,Laos,2019,0,0,0.30543398476924477
627,Laos,2020,0,0,0.30317868102068485
628,Vietnam,2017,0,0,0.17555414684509096
629,Vietnam,2018,0,0,0.28683263500219197
630,Vietnam,2019,0,0,0.3171267681864983
631,Vietnam,2020,0,0,0.3615276306509448
632,Malaysia,2017,0,1,0.6555278154710261
633,Malaysia,2018,1,1,0.5688554907929212
634,Malaysia,2019,0,1,0.5159505351904705
635,Malaysia,2020,1,0,0.4568044361599785
636,Singapore,2017,0,0,0.05599851158618019
637,Singapore,2018,0,0,0.06858503838272627
638,Singapore,2019,0,0,0.07209119824726762
639,Singapore,2020,0,0,0.10546683923369855
640,Philippines,2017,1,1,0.6057281689266276
641,Philippines,2018,1,1,0.5543281933937038
642,Philippines,2019,1,1,0.5486485183980365
643,Philippines,2020,1,1,0.5911065420699333
644,Indonesia,2017,1,1,0.8564401932899043
645,Indonesia,2018,1,1,0.8477672028250065
646,Indonesia,2019,1,1,0.8218552160748688
647,Indonesia,2020,1,1,0.7682942369840249
648,East Timor,2017,0,0,0.20550242770859345
649,East Timor,2018,0,0,0.23704864499662195
650,East Timor,2019,0,0,0.29530308591002236
651,East Timor,2020,0,0,0.2983991905475527
652,Australia,2017,1,0,0.3518660548043977
653,Australia,2018,1,0,0.3147208158287155
654,Australia,2019,0,0,0.34770625791820386
655,Australia,2020,0,0,0.3864775148493837
656,Papua New Guinea,2017,0,0,0.17857678074441083
657,Papua New Guinea,2018,0,0,0.17120301556717749
658,Papua New Guinea,2019,0,0,0.1547160289934857
659,Papua New Guinea,2020,0,0,0.16575617168102727
660,New Zealand,2017,0,0,0.15076765452487992
661,New Zealand,2018,0,0,0.182968111243641
662,New Zealand,2019,1,0,0.21932465771579443
663,New Zealand,2020,0,0,0.3019847757323673
664,Solomon Islands,2017,0,0,0.10998435126566149
665,Solomon Islands,2018,0,0,0.12378097888695193
666,Solomon Islands,2019,0,0,0.1506162644890969
667,Solomon Islands,2020,0,0,0.27813025659846463
668,Fiji,2017,0,0,0.11759463151563342
669,Fiji,2018,0,0,0.1057431364753137
670,Fiji,2019,0,0,0.12080822909339287
671,Fiji,2020,0,0,0.26792519191363123
