,country,year,d_protest,preds,preds_proba
728,Qatar,2022,0,0,0.3755
729,Qatar,2023,0,1,0.537
730,Congo,2017,0,0,0.179
731,Congo,2018,0,0,0.23
732,Congo,2019,0,0,0.235
733,Congo,2020,0,0,0.315
734,Congo,2021,0,0,0.27
735,Congo,2022,0,0,0.295
736,Congo,2023,0,0,0.303
737,Romania,2018,1,1,0.829
738,Romania,2019,1,1,0.843
739,Romania,2020,1,1,0.829
740,Romania,2021,1,1,0.828
741,Romania,2022,1,1,0.7885
742,Romania,2023,1,1,0.725
743,Russia (Soviet Union),2018,1,1,0.7995
744,Russia (Soviet Union),2019,1,1,0.811
745,Russia (Soviet Union),2020,1,1,0.843
746,Russia (Soviet Union),2021,1,1,0.7725
747,Russia (Soviet Union),2022,1,1,0.773
748,Russia (Soviet Union),2023,1,1,0.716
749,Rwanda,2017,0,0,0.2505
750,Rwanda,2018,0,0,0.287
751,Rwanda,2019,0,0,0.3545
752,Rwanda,2020,0,0,0.409
753,Rwanda,2021,0,0,0.3855
754,Rwanda,2022,0,0,0.4215
755,Rwanda,2023,0,0,0.4415
756,Saudi Arabia,2017,0,0,0.435
757,Saudi Arabia,2018,0,0,0.4595
758,Saudi Arabia,2019,0,0,0.483
759,Saudi Arabia,2020,0,0,0.491
760,Saudi Arabia,2021,0,1,0.581
761,Saudi Arabia,2022,0,0,0.454
762,Saudi Arabia,2023,0,0,0.4345
763,Senegal,2017,1,1,0.6345
764,Senegal,2018,1,1,0.593
765,Senegal,2019,1,1,0.607
766,Senegal,2020,1,1,0.6065
767,Senegal,2021,1,1,0.5445
768,Senegal,2022,1,1,0.574
769,Senegal,2023,1,1,0.511
770,Serbia,2018,1,1,0.8115
771,Serbia,2019,1,1,0.827
772,Serbia,2020,1,1,0.832
773,Serbia,2021,1,1,0.832
774,Serbia,2022,1,1,0.8325
775,Serbia,2023,1,1,0.76
776,Sierra Leone,2017,0,0,0.1105
777,Sierra Leone,2018,1,0,0.182
778,Sierra Leone,2019,0,0,0.276
779,Sierra Leone,2020,0,0,0.309
780,Sierra Leone,2021,0,0,0.2965
781,Sierra Leone,2022,0,0,0.3315
782,Sierra Leone,2023,0,0,0.324
783,Singapore,2020,0,1,0.665
784,Singapore,2021,0,1,0.6615
785,Singapore,2022,0,1,0.611
786,Singapore,2023,0,1,0.591
787,Slovakia,2020,1,1,0.814
788,Slovakia,2021,1,1,0.8135
789,Slovakia,2022,1,1,0.779
790,Slovakia,2023,1,1,0.7185
791,Slovenia,2020,1,1,0.7085
792,Slovenia,2021,1,1,0.709
793,Slovenia,2022,1,1,0.7065
794,Slovenia,2023,1,1,0.685
795,Solomon Islands,2021,0,0,0.4195
796,Solomon Islands,2022,0,0,0.4295
797,Solomon Islands,2023,0,0,0.41
798,Somalia,2017,1,1,0.703
799,Somalia,2018,1,1,0.6715
800,Somalia,2019,1,1,0.564
801,Somalia,2020,1,1,0.6295
802,Somalia,2021,1,1,0.691
803,Somalia,2022,1,0,0.227
804,Somalia,2023,1,0,0.277
805,South Africa,2017,1,1,0.9605
806,South Africa,2018,1,1,0.9445
807,South Africa,2019,1,1,0.93
808,South Africa,2020,1,1,0.9175
809,South Africa,2021,1,1,0.884
810,South Africa,2022,1,1,0.8575
811,South Africa,2023,1,1,0.7895
812,South Korea,2018,1,1,0.683
813,South Korea,2019,1,1,0.6945
814,South Korea,2020,1,1,0.7035
815,South Korea,2021,1,1,0.6785
816,South Korea,2022,1,1,0.6765
817,South Korea,2023,1,1,0.656
818,South Sudan,2017,1,1,0.737
819,South Sudan,2018,0,1,0.548
820,South Sudan,2019,0,0,0.419
821,South Sudan,2020,1,0,0.412
822,South Sudan,2021,1,0,0.4305
823,South Sudan,2022,1,0,0.438
824,South Sudan,2023,1,0,0.357
825,Spain,2020,1,1,0.7615
826,Spain,2021,1,1,0.7555
827,Spain,2022,1,1,0.741
828,Spain,2023,1,1,0.6965
829,Sri Lanka,2017,1,1,0.9585
830,Sri Lanka,2018,1,1,0.958
831,Sri Lanka,2019,1,1,0.955
832,Sri Lanka,2020,1,1,0.93
833,Sri Lanka,2021,1,1,0.937
834,Sri Lanka,2022,1,1,0.919
835,Sri Lanka,2023,1,1,0.839
836,Sudan,2017,1,1,0.865
837,Sudan,2018,1,1,0.7225
838,Sudan,2019,1,1,0.711
839,Sudan,2020,1,1,0.6815
840,Sudan,2021,1,1,0.638
841,Sudan,2022,1,1,0.6245
842,Sudan,2023,1,1,0.636
843,Suriname,2018,1,1,0.5195
844,Suriname,2019,0,1,0.5305
845,Suriname,2020,1,1,0.5585
846,Suriname,2021,1,1,0.5335
847,Suriname,2022,1,1,0.514
848,Suriname,2023,1,0,0.4915
849,Sweden,2020,1,1,0.7535
850,Sweden,2021,1,1,0.75
851,Sweden,2022,1,1,0.754
852,Sweden,2023,1,1,0.693
853,Switzerland,2020,1,1,0.734
854,Switzerland,2021,1,1,0.731
855,Switzerland,2022,1,1,0.7365
856,Switzerland,2023,1,1,0.6665
857,Syria,2017,1,1,0.7345
858,Syria,2018,1,1,0.7395
859,Syria,2019,1,1,0.729
860,Syria,2020,1,1,0.6435
861,Syria,2021,1,1,0.6255
862,Syria,2022,1,1,0.6555
863,Syria,2023,1,1,0.59
864,Tajikistan,2018,0,1,0.6065
865,Tajikistan,2019,0,1,0.6035
866,Tajikistan,2020,0,1,0.6105
867,Tajikistan,2021,0,1,0.5425
868,Tajikistan,2022,0,1,0.5585
869,Tajikistan,2023,0,1,0.517
870,Tanzania,2017,0,0,0.2075
871,Tanzania,2018,0,0,0.314
872,Tanzania,2019,0,0,0.353
873,Tanzania,2020,0,1,0.531
874,Tanzania,2021,0,0,0.447
875,Tanzania,2022,0,0,0.448
876,Tanzania,2023,0,0,0.4365
877,Thailand,2017,1,1,0.959
878,Thailand,2018,1,1,0.938
879,Thailand,2019,1,1,0.923
880,Thailand,2020,1,1,0.8995
881,Thailand,2021,1,1,0.913
882,Thailand,2022,1,1,0.91
883,Thailand,2023,1,1,0.8315
884,Togo,2017,1,0,0.276
885,Togo,2018,0,0,0.313
886,Togo,2019,0,0,0.3945
887,Togo,2020,0,0,0.3835
888,Togo,2021,0,0,0.3625
889,Togo,2022,0,0,0.416
890,Togo,2023,0,0,0.361
891,Trinidad and Tobago,2018,1,1,0.6655
892,Trinidad and Tobago,2019,1,1,0.6575
893,Trinidad and Tobago,2020,1,1,0.683
894,Trinidad and Tobago,2021,1,1,0.6505
895,Trinidad and Tobago,2022,1,1,0.671
896,Trinidad and Tobago,2023,1,1,0.619
897,Tunisia,2017,1,1,0.8685
898,Tunisia,2018,1,1,0.8145
899,Tunisia,2019,1,1,0.826
900,Tunisia,2020,1,1,0.82
901,Tunisia,2021,1,1,0.7825
902,Tunisia,2022,1,1,0.8215
903,Tunisia,2023,1,1,0.754
904,Turkey,2017,1,1,0.9165
905,Turkey,2018,1,1,0.887
906,Turkey,2019,1,1,0.876
907,Turkey,2020,1,1,0.888
908,Turkey,2021,1,1,0.8325
909,Turkey,2022,1,1,0.808
910,Turkey,2023,1,1,0.7765
911,Turkmenistan,2018,0,1,0.503
912,Turkmenistan,2019,0,1,0.5625
913,Turkmenistan,2020,0,1,0.5755
914,Turkmenistan,2021,0,1,0.586
915,Turkmenistan,2022,0,1,0.577
916,Turkmenistan,2023,0,1,0.555
917,Uganda,2017,1,1,0.524
918,Uganda,2018,1,0,0.493
919,Uganda,2019,1,0,0.4765
920,Uganda,2020,1,0,0.495
921,Uganda,2021,1,0,0.4865
922,Uganda,2022,1,1,0.5315
923,Uganda,2023,1,0,0.484
924,Ukraine,2018,1,1,0.781
925,Ukraine,2019,1,1,0.793
926,Ukraine,2020,1,1,0.8175
927,Ukraine,2021,1,1,0.728
928,Ukraine,2022,1,1,0.695
929,Ukraine,2023,1,1,0.681
930,United Arab Emirates,2017,0,0,0.418
931,United Arab Emirates,2018,0,0,0.461
932,United Arab Emirates,2019,0,0,0.4945
933,United Arab Emirates,2020,0,1,0.628
934,United Arab Emirates,2021,0,1,0.517
935,United Arab Emirates,2022,0,0,0.445
936,United Arab Emirates,2023,0,0,0.4555
937,United Kingdom,2020,1,1,0.7625
938,United Kingdom,2021,1,1,0.768
939,United Kingdom,2022,1,1,0.734
940,United Kingdom,2023,1,1,0.674
941,United States of America,2020,1,1,0.841
942,United States of America,2021,1,1,0.852
943,United States of America,2022,1,1,0.852
944,United States of America,2023,1,1,0.761
945,Uruguay,2018,1,1,0.841
946,Uruguay,2019,1,1,0.848
947,Uruguay,2020,1,1,0.8435
948,Uruguay,2021,1,1,0.854
949,Uruguay,2022,1,1,0.8275
950,Uruguay,2023,1,1,0.7555
951,Uzbekistan,2018,0,1,0.6415
952,Uzbekistan,2019,1,1,0.674
953,Uzbekistan,2020,1,1,0.7425
954,Uzbekistan,2021,1,1,0.694
955,Uzbekistan,2022,1,1,0.669
956,Uzbekistan,2023,1,1,0.621
957,Venezuela,2018,1,1,0.714
958,Venezuela,2019,1,1,0.7075
959,Venezuela,2020,1,1,0.726
960,Venezuela,2021,1,1,0.734
961,Venezuela,2022,1,1,0.7305
962,Venezuela,2023,1,1,0.6695
963,Vietnam,2017,1,1,0.812
964,Vietnam,2018,1,1,0.825
965,Vietnam,2019,0,1,0.8705
966,Vietnam,2020,0,1,0.872
967,Vietnam,2021,0,1,0.86
968,Vietnam,2022,0,1,0.8355
969,Vietnam,2023,0,1,0.7515
970,Yemen (North Yemen),2017,1,1,0.511
971,Yemen (North Yemen),2018,1,0,0.412
972,Yemen (North Yemen),2019,1,0,0.418
973,Yemen (North Yemen),2020,1,0,0.4115
974,Yemen (North Yemen),2021,1,0,0.401
975,Yemen (North Yemen),2022,1,0,0.4425
976,Yemen (North Yemen),2023,1,0,0.392
977,Zambia,2017,0,0,0.3635
978,Zambia,2018,0,0,0.3665
979,Zambia,2019,0,0,0.3535
980,Zambia,2020,0,0,0.3525
981,Zambia,2021,1,0,0.353
982,Zambia,2022,1,0,0.3865
983,Zambia,2023,0,0,0.385
984,Zimbabwe,2017,1,1,0.589
985,Zimbabwe,2018,1,1,0.5925
986,Zimbabwe,2019,1,1,0.593
987,Zimbabwe,2020,1,1,0.5945
988,Zimbabwe,2021,1,1,0.58
989,Zimbabwe,2022,1,1,0.508
990,Zimbabwe,2023,1,1,0.52
991,eSwatini,2017,0,0,0.1535
992,eSwatini,2018,0,0,0.21
993,eSwatini,2019,0,0,0.214
994,eSwatini,2020,0,0,0.239
995,eSwatini,2021,1,0,0.2695
996,eSwatini,2022,1,0,0.284
997,eSwatini,2023,1,0,0.3135
