,country,year,d_ns,preds,preds_proba
634,Chad,2021,1,1,0.9358974358974358
635,Chad,2022,1,1,0.9512820512820512
636,Chad,2023,1,1,0.9512820512820512
637,Congo,2017,0,0,0.03249288786712834
638,Congo,2018,0,0,0.03249288786712834
639,Congo,2019,0,0,0.03249288786712834
640,Congo,2020,0,0,0.03249288786712834
641,Congo,2021,0,0,0.03249288786712834
642,Congo,2022,0,0,0.03249288786712834
643,Congo,2023,0,0,0.03249288786712834
644,DR Congo (Zaire),2017,1,1,0.9781132075471699
645,DR Congo (Zaire),2018,1,1,0.9421782481975762
646,DR Congo (Zaire),2019,1,1,0.9781132075471699
647,DR Congo (Zaire),2020,1,1,0.9781132075471699
648,DR Congo (Zaire),2021,1,1,0.9
649,DR Congo (Zaire),2022,1,1,0.78
650,DR Congo (Zaire),2023,1,1,0.78
651,Uganda,2017,0,0,0.2535406885145354
652,Uganda,2018,0,0,0.2535406885145354
653,Uganda,2019,0,0,0.2535406885145354
654,Uganda,2020,0,0,0.2535406885145354
655,Uganda,2021,0,0,0.32854068851453533
656,Uganda,2022,0,0,0.32854068851453533
657,Uganda,2023,0,0,0.32854068851453533
658,Kenya,2017,1,1,1.0
659,Kenya,2018,1,1,1.0
660,Kenya,2019,1,1,1.0
661,Kenya,2020,1,1,1.0
662,Kenya,2021,1,1,1.0
663,Kenya,2022,1,1,1.0
664,Kenya,2023,0,1,1.0
665,Tanzania,2017,0,0,0.15174825174825174
666,Tanzania,2018,0,0,0.08976589280386749
667,Tanzania,2019,0,0,0.16083916083916083
668,Tanzania,2020,0,0,0.006432559470534153
669,Tanzania,2021,0,0,0.006432559470534153
670,Tanzania,2022,0,0,0.006432559470534153
671,Tanzania,2023,0,0,0.48253164556962025
672,Burundi,2017,0,0,0.14893583630200508
673,Burundi,2018,0,0,0.15060250296867173
674,Burundi,2019,0,0,0.18893583630200506
675,Burundi,2020,0,0,0.18893583630200506
676,Burundi,2021,0,0,0.18893583630200506
677,Burundi,2022,0,0,0.18893583630200506
678,Burundi,2023,0,0,0.18893583630200506
679,Rwanda,2017,0,0,0.048430823675777966
680,Rwanda,2018,0,0,0.010097490342444629
681,Rwanda,2019,0,0,0.010097490342444629
682,Rwanda,2020,0,0,0.048430823675777966
683,Rwanda,2021,0,0,0.048430823675777966
684,Rwanda,2022,0,0,0.07343082367577797
685,Rwanda,2023,0,0,0.08800898744749013
686,Somalia,2017,1,1,0.9561538461538461
687,Somalia,2018,1,1,0.791074481074481
688,Somalia,2019,1,1,0.9561538461538461
689,Somalia,2020,1,1,0.9561538461538461
690,Somalia,2021,1,1,0.9561538461538461
691,Somalia,2022,1,1,0.9561538461538461
692,Somalia,2023,1,1,0.9561538461538461
693,Djibouti,2017,0,0,0.04138342553918734
694,Djibouti,2018,1,0,0.04138342553918734
695,Djibouti,2019,0,0,0.04138342553918734
696,Djibouti,2020,0,0,0.04138342553918734
697,Djibouti,2021,1,0,0.04138342553918734
698,Djibouti,2022,0,0,0.04138342553918734
699,Djibouti,2023,0,0,0.04138342553918734
700,Ethiopia,2017,1,0,0.4368939393939394
701,Ethiopia,2018,1,0,0.4368939393939394
702,Ethiopia,2019,1,0,0.4368939393939394
703,Ethiopia,2020,1,0,0.4368939393939394
704,Ethiopia,2021,1,0,0.4368939393939394
705,Ethiopia,2022,1,0,0.4368939393939394
706,Ethiopia,2023,1,0,0.4368939393939394
707,Eritrea,2017,0,0,0.011552678938090016
708,Eritrea,2018,0,0,0.011552678938090016
709,Eritrea,2019,0,0,0.011552678938090016
710,Eritrea,2020,0,0,0.011552678938090016
711,Eritrea,2021,0,0,0.011552678938090016
712,Eritrea,2022,0,0,0.011552678938090016
713,Eritrea,2023,0,0,0.026130842709802177
714,Angola,2017,0,0,0.019696289204852124
715,Angola,2018,0,0,0.019696289204852124
716,Angola,2019,0,0,0.3591196491771939
717,Angola,2020,0,0,0.019696289204852124
718,Angola,2021,0,0,0.005410574919137838
719,Angola,2022,0,0,0.10541057491913783
720,Angola,2023,0,1,0.5851460246545875
721,Mozambique,2017,0,0,0.0026143790849673205
722,Mozambique,2018,0,0,0.0026143790849673205
723,Mozambique,2019,0,0,0.0026143790849673205
724,Mozambique,2020,0,0,0.0026143790849673205
725,Mozambique,2021,0,0,0.0026143790849673205
726,Mozambique,2022,1,0,0.10261437908496732
727,Mozambique,2023,1,0,0.10261437908496732
728,Zambia,2017,0,0,0.0002645502645502645
729,Zambia,2018,0,0,0.0002645502645502645
730,Zambia,2019,0,0,0.0002645502645502645
731,Zambia,2020,0,0,0.0002645502645502645
732,Zambia,2021,0,0,0.0002645502645502645
733,Zambia,2022,0,0,0.10026455026455025
734,Zambia,2023,0,1,0.58
735,Zimbabwe,2017,0,0,0.003381111252780257
736,Zimbabwe,2018,0,0,0.003381111252780257
737,Zimbabwe,2019,0,0,0.003381111252780257
738,Zimbabwe,2020,0,0,0.003381111252780257
739,Zimbabwe,2021,0,0,0.003381111252780257
740,Zimbabwe,2022,0,0,0.003381111252780257
741,Zimbabwe,2023,0,0,0.017959275024492415
742,Malawi,2017,0,0,0.004933398834479604
743,Malawi,2018,0,0,0.004933398834479604
744,Malawi,2019,0,0,0.004933398834479604
745,Malawi,2020,0,0,0.004933398834479604
746,Malawi,2021,0,0,0.009616594426766104
747,Malawi,2022,0,0,0.009616594426766104
748,Malawi,2023,0,0,0.024194758198478265
749,South Africa,2017,0,0,0.18609625668449198
750,South Africa,2018,1,0,0.18609625668449198
751,South Africa,2019,1,0,0.18609625668449198
752,South Africa,2020,1,0,0.18609625668449198
753,South Africa,2021,1,0,0.18609625668449198
754,South Africa,2022,1,0,0.18609625668449198
755,South Africa,2023,1,0,0.23609625668449197
756,Namibia,2017,0,0,0.0002645502645502645
757,Namibia,2018,0,0,0.0002645502645502645
758,Namibia,2019,0,0,0.4659163059163059
759,Namibia,2020,0,0,0.0002645502645502645
760,Namibia,2021,0,0,0.0002645502645502645
761,Namibia,2022,0,0,0.10026455026455025
762,Namibia,2023,0,1,0.58
763,Lesotho,2017,0,0,0.0
764,Lesotho,2018,0,0,0.0
765,Lesotho,2019,0,0,0.11168831168831168
766,Lesotho,2020,0,0,0.0
767,Lesotho,2021,0,0,0.0
768,Lesotho,2022,0,0,0.075
769,Lesotho,2023,0,0,0.075
770,Botswana,2017,0,0,0.003983520891334474
771,Botswana,2018,0,0,0.003983520891334474
772,Botswana,2019,0,0,0.003983520891334474
773,Botswana,2020,0,0,0.003983520891334474
774,Botswana,2021,0,0,0.003983520891334474
775,Botswana,2022,0,0,0.04398352089133448
776,Botswana,2023,0,0,0.058561684663046634
777,eSwatini,2017,0,0,0.0016666666666666666
778,eSwatini,2018,0,0,0.0016666666666666666
779,eSwatini,2019,0,0,0.0016666666666666666
780,eSwatini,2020,0,0,0.0016666666666666666
781,eSwatini,2021,0,0,0.0016666666666666666
782,eSwatini,2022,0,0,0.026666666666666665
783,eSwatini,2023,0,0,0.026666666666666665
784,Madagascar,2017,0,0,0.049239688843188474
785,Madagascar,2018,0,0,0.10340635550985514
786,Madagascar,2019,0,1,0.5492052881758764
787,Madagascar,2020,0,0,0.049239688843188474
788,Madagascar,2021,0,0,0.14923968884318847
789,Madagascar,2022,0,0,0.1367396888431885
790,Madagascar,2023,0,1,0.6101460246545876
791,Comoros,2017,0,0,0.021894977168949774
792,Comoros,2018,0,0,0.013561643835616439
793,Comoros,2019,0,0,0.021894977168949774
794,Comoros,2020,0,0,0.021894977168949774
795,Comoros,2021,0,0,0.013561643835616439
796,Comoros,2022,0,0,0.013561643835616439
797,Comoros,2023,0,0,0.013561643835616439
798,Mauritius,2017,0,0,0.0
799,Mauritius,2018,0,0,0.0
800,Mauritius,2019,0,0,0.0
801,Mauritius,2020,0,0,0.0
802,Mauritius,2021,0,0,0.0
803,Mauritius,2022,0,0,0.0
804,Mauritius,2023,0,0,0.0
805,Morocco,2017,0,0,0.009616594426766104
806,Morocco,2018,0,0,0.009616594426766104
807,Morocco,2019,0,0,0.009616594426766104
808,Morocco,2020,0,0,0.009616594426766104
809,Morocco,2021,0,0,0.009616594426766104
810,Morocco,2022,0,0,0.04961659442676611
811,Morocco,2023,0,0,0.06419475819847828
812,Algeria,2017,0,0,0.1
813,Algeria,2018,0,0,0.125
814,Algeria,2019,0,0,0.19166666666666665
815,Algeria,2020,0,0,0.19166666666666665
816,Algeria,2021,0,0,0.19166666666666665
817,Algeria,2022,0,0,0.19166666666666665
818,Algeria,2023,0,0,0.24166666666666664
819,Tunisia,2017,0,0,0.1306111609280654
820,Tunisia,2018,0,0,0.032277827594732085
821,Tunisia,2019,0,0,0.032277827594732085
822,Tunisia,2020,0,0,0.032277827594732085
823,Tunisia,2021,0,0,0.032277827594732085
824,Tunisia,2022,0,0,0.032277827594732085
825,Tunisia,2023,0,0,0.04685599136644424
826,Libya,2017,1,1,0.6761111111111111
827,Libya,2018,1,0,0.21862745098039219
828,Libya,2019,1,1,0.7677777777777778
829,Libya,2020,1,1,0.6761111111111111
830,Libya,2021,1,0,0.4122171945701357
831,Libya,2022,1,1,0.7761111111111111
832,Libya,2023,0,1,0.8011111111111111
833,Sudan,2017,1,1,1.0
834,Sudan,2018,1,1,1.0
835,Sudan,2019,1,1,1.0
836,Sudan,2020,1,1,1.0
837,Sudan,2021,1,1,1.0
838,Sudan,2022,1,1,1.0
839,Sudan,2023,1,1,1.0
840,South Sudan,2017,1,1,0.9193932568932569
841,South Sudan,2018,1,1,0.8416154791154792
842,South Sudan,2019,1,1,0.8416154791154792
843,South Sudan,2020,1,1,0.901615479115479
844,South Sudan,2021,1,1,0.8416154791154792
845,South Sudan,2022,1,1,0.8416154791154792
846,South Sudan,2023,1,1,0.8416154791154792
847,Iran,2017,0,0,0.0
848,Iran,2018,0,0,0.2
849,Iran,2019,0,0,0.0
850,Iran,2020,0,0,0.0
851,Iran,2021,0,0,0.2
852,Iran,2022,0,0,0.2
853,Iran,2023,0,0,0.26666666666666666
854,Turkey,2017,0,0,0.18109090909090908
855,Turkey,2018,1,0,0.18109090909090908
856,Turkey,2019,1,0,0.18109090909090908
857,Turkey,2020,0,0,0.18109090909090908
858,Turkey,2021,1,0,0.18109090909090908
859,Turkey,2022,1,0,0.18109090909090908
860,Turkey,2023,0,0,0.35909090909090907
861,Iraq,2017,0,1,0.5356244040956762
862,Iraq,2018,0,1,0.5056244040956763
863,Iraq,2019,0,1,0.5560165609584214
864,Iraq,2020,0,1,0.5356244040956762
865,Iraq,2021,0,1,0.5356244040956762
866,Iraq,2022,0,1,0.5356244040956762
867,Iraq,2023,0,1,0.5356244040956762
868,Egypt,2017,0,0,0.4746947496947497
869,Egypt,2018,0,0,0.4531248697102356
870,Egypt,2019,0,1,0.6454325620179279
871,Egypt,2020,0,1,0.6673661839515498
872,Egypt,2021,0,0,0.4864582030435689
873,Egypt,2022,0,1,0.5746947496947497
874,Egypt,2023,0,1,0.6532661782661783
875,Syria,2017,1,1,0.699202299676608
876,Syria,2018,1,1,0.699202299676608
877,Syria,2019,1,0,0.20252484447715782
878,Syria,2020,1,1,0.699202299676608
879,Syria,2021,1,1,0.699202299676608
880,Syria,2022,1,1,0.699202299676608
881,Syria,2023,1,1,0.699202299676608
882,Lebanon,2017,1,1,1.0
883,Lebanon,2018,0,1,1.0
884,Lebanon,2019,0,1,1.0
885,Lebanon,2020,0,1,1.0
886,Lebanon,2021,0,1,1.0
887,Lebanon,2022,0,1,1.0
888,Lebanon,2023,0,1,1.0
889,Jordan,2017,0,0,0.02085709866377993
890,Jordan,2018,0,0,0.015728893535574807
891,Jordan,2019,0,0,0.015728893535574807
892,Jordan,2020,0,0,0.015728893535574807
893,Jordan,2021,0,0,0.015728893535574807
894,Jordan,2022,0,0,0.015728893535574807
895,Jordan,2023,0,0,0.015728893535574807
896,Israel,2017,0,0,0.1810443081053171
897,Israel,2018,0,0,0.17937764143865045
898,Israel,2019,0,0,0.1810443081053171
899,Israel,2020,0,0,0.17937764143865045
900,Israel,2021,0,0,0.1460443081053171
901,Israel,2022,0,0,0.14771097477198375
902,Israel,2023,0,0,0.14771097477198375
903,Saudi Arabia,2017,0,0,0.0
904,Saudi Arabia,2018,0,0,0.0
905,Saudi Arabia,2019,0,0,0.0
906,Saudi Arabia,2020,0,0,0.0
907,Saudi Arabia,2021,0,0,0.0
908,Saudi Arabia,2022,0,0,0.0
909,Saudi Arabia,2023,0,0,0.175
910,Yemen (North Yemen),2017,1,1,0.5890282131661442
911,Yemen (North Yemen),2018,1,1,0.5490282131661441
912,Yemen (North Yemen),2019,1,0,0.49811912225705335
913,Yemen (North Yemen),2020,1,1,0.5890282131661442
914,Yemen (North Yemen),2021,1,1,0.5490282131661441
915,Yemen (North Yemen),2022,1,1,0.5890282131661442
916,Yemen (North Yemen),2023,1,1,0.5890282131661442
917,Kuwait,2017,0,0,0.0006024096385542169
918,Kuwait,2018,0,0,0.0006024096385542169
919,Kuwait,2019,0,0,0.0006024096385542169
920,Kuwait,2020,0,0,0.0006024096385542169
921,Kuwait,2021,0,0,0.0006024096385542169
922,Kuwait,2022,0,0,0.0006024096385542169
923,Kuwait,2023,0,0,0.0006024096385542169
924,Bahrain,2017,0,0,0.0006024096385542169
925,Bahrain,2018,0,0,0.0006024096385542169
926,Bahrain,2019,0,0,0.0006024096385542169
927,Bahrain,2020,0,0,0.0006024096385542169
928,Bahrain,2021,0,0,0.0006024096385542169
929,Bahrain,2022,0,0,0.0006024096385542169
930,Bahrain,2023,0,0,0.0006024096385542169
931,Qatar,2017,0,0,0.0006024096385542169
932,Qatar,2018,0,0,0.009693318729463309
933,Qatar,2019,0,0,0.0006024096385542169
934,Qatar,2020,0,0,0.0006024096385542169
935,Qatar,2021,0,0,0.009693318729463309
936,Qatar,2022,0,0,0.0006024096385542169
937,Qatar,2023,0,0,0.0006024096385542169
938,United Arab Emirates,2017,0,0,0.002594632002445585
939,United Arab Emirates,2018,0,0,0.002594632002445585
940,United Arab Emirates,2019,0,0,0.002594632002445585
941,United Arab Emirates,2020,0,0,0.002594632002445585
942,United Arab Emirates,2021,0,0,0.002594632002445585
943,United Arab Emirates,2022,0,0,0.002594632002445585
944,United Arab Emirates,2023,0,0,0.017172795774157742
945,Oman,2017,0,0,0.012698590505271775
946,Oman,2018,0,0,0.10801539491298529
947,Oman,2019,0,0,0.10801539491298529
948,Oman,2020,0,0,0.012698590505271775
949,Oman,2021,0,0,0.10801539491298529
950,Oman,2022,0,0,0.10801539491298529
951,Oman,2023,0,0,0.10801539491298529
952,Afghanistan,2017,1,1,0.9494852500748727
953,Afghanistan,2018,1,1,0.677102771442394
954,Afghanistan,2019,1,1,0.677102771442394
955,Afghanistan,2020,0,1,0.7628170571566798
956,Afghanistan,2021,1,1,0.7771027714423941
957,Afghanistan,2022,0,1,0.7771027714423941
958,Afghanistan,2023,0,1,0.7771027714423941
959,Turkmenistan,2017,0,0,0.008064306845066758
960,Turkmenistan,2018,0,0,0.008064306845066758
961,Turkmenistan,2019,0,0,0.17473097351173342
962,Turkmenistan,2020,0,0,0.17473097351173342
963,Turkmenistan,2021,0,0,0.17473097351173342
964,Turkmenistan,2022,0,0,0.2147309735117334
965,Turkmenistan,2023,0,0,0.22930913728344557
966,Tajikistan,2017,0,0,0.004386801828662294
967,Tajikistan,2018,0,0,0.03632478632478632
968,Tajikistan,2019,0,0,0.004386801828662294
969,Tajikistan,2020,0,0,0.0029914529914529917
970,Tajikistan,2021,0,0,0.004386801828662294
971,Tajikistan,2022,0,0,0.05438680182866229
972,Tajikistan,2023,0,0,0.05438680182866229
973,Kyrgyzstan,2017,0,0,0.004462041226747109
974,Kyrgyzstan,2018,0,0,0.004462041226747109
975,Kyrgyzstan,2019,0,0,0.019190723397289743
976,Kyrgyzstan,2020,0,0,0.004462041226747109
977,Kyrgyzstan,2021,0,0,0.18779537456008044
978,Kyrgyzstan,2022,0,0,0.019190723397289743
979,Kyrgyzstan,2023,0,0,0.019190723397289743
980,Uzbekistan,2017,0,0,0.08
981,Uzbekistan,2018,0,0,0.08
982,Uzbekistan,2019,0,0,0.08
983,Uzbekistan,2020,0,0,0.08
984,Uzbekistan,2021,0,0,0.08
985,Uzbekistan,2022,0,0,0.08
986,Uzbekistan,2023,0,0,0.08
987,Kazakhstan,2017,0,0,0.0002645502645502645
988,Kazakhstan,2018,0,0,0.0002645502645502645
989,Kazakhstan,2019,0,0,0.0002645502645502645
990,Kazakhstan,2020,0,0,0.0002645502645502645
991,Kazakhstan,2021,0,0,0.0002645502645502645
992,Kazakhstan,2022,0,0,0.10026455026455025
993,Kazakhstan,2023,0,1,0.6799999999999999
994,China,2017,0,0,0.0
995,China,2018,0,0,0.0
996,China,2019,0,0,0.0
997,China,2020,0,0,0.09230769230769231
998,China,2021,0,0,0.09230769230769231
999,China,2022,0,0,0.09230769230769231
1000,China,2023,0,0,0.3223076923076923
1001,Mongolia,2017,0,0,0.0002645502645502645
1002,Mongolia,2018,0,0,0.0002645502645502645
1003,Mongolia,2019,0,0,0.0002645502645502645
1004,Mongolia,2020,0,0,0.0002645502645502645
1005,Mongolia,2021,0,0,0.0002645502645502645
1006,Mongolia,2022,0,0,0.10026455026455025
1007,Mongolia,2023,0,1,0.6799999999999999
1008,South Korea,2017,0,0,0.0
1009,South Korea,2018,0,0,0.0
1010,South Korea,2019,0,0,0.0
1011,South Korea,2020,0,0,0.0
1012,South Korea,2021,0,0,0.0
1013,South Korea,2022,0,0,0.0
1014,South Korea,2023,0,0,0.0
1015,Japan,2017,0,0,0.0
1016,Japan,2018,0,0,0.0
1017,Japan,2019,0,0,0.0
1018,Japan,2020,0,0,0.0
1019,Japan,2021,0,0,0.0
1020,Japan,2022,0,0,0.0
1021,Japan,2023,0,0,0.0
1022,India,2017,1,0,0.38
1023,India,2018,1,0,0.4770122630992196
1024,India,2019,0,0,0.4770122630992196
1025,India,2020,1,0,0.4770122630992196
1026,India,2021,0,0,0.4770122630992196
1027,India,2022,1,0,0.4770122630992196
1028,India,2023,1,0,0.4770122630992196
1029,Bhutan,2017,0,0,0.0
1030,Bhutan,2018,0,0,0.0
1031,Bhutan,2019,0,0,0.0
1032,Bhutan,2020,0,0,0.0
1033,Bhutan,2021,0,0,0.0
1034,Bhutan,2022,0,0,0.0
1035,Bhutan,2023,0,0,0.0
1036,Pakistan,2017,1,0,0.4237012987012987
1037,Pakistan,2018,0,0,0.4237012987012987
1038,Pakistan,2019,0,1,0.8677987421383648
1039,Pakistan,2020,0,1,0.7866666666666667
1040,Pakistan,2021,1,1,0.5381667075063301
1041,Pakistan,2022,0,1,0.5381667075063301
1042,Pakistan,2023,1,1,0.5381667075063301
1043,Bangladesh,2017,0,1,0.5642418929830403
1044,Bangladesh,2018,1,1,0.5267418929830402
1045,Bangladesh,2019,0,1,0.5046480554480263
1046,Bangladesh,2020,0,0,0.42429091259088336
1047,Bangladesh,2021,1,1,0.5046480554480263
1048,Bangladesh,2022,0,1,0.5046480554480263
1049,Bangladesh,2023,1,1,0.5046480554480263
1050,Myanmar (Burma),2017,0,0,0.3389652014652015
1051,Myanmar (Burma),2018,0,0,0.38197219447219444
1052,Myanmar (Burma),2019,0,0,0.15380036630036628
1053,Myanmar (Burma),2020,0,0,0.15380036630036628
1054,Myanmar (Burma),2021,0,0,0.15380036630036628
1055,Myanmar (Burma),2022,1,0,0.24226190476190473
1056,Myanmar (Burma),2023,0,0,0.24226190476190473
1057,Sri Lanka,2017,0,0,0.13548864557988644
1058,Sri Lanka,2018,0,0,0.13548864557988644
1059,Sri Lanka,2019,0,0,0.13548864557988644
1060,Sri Lanka,2020,0,0,0.13548864557988644
1061,Sri Lanka,2021,0,0,0.13548864557988644
1062,Sri Lanka,2022,0,0,0.13548864557988644
1063,Sri Lanka,2023,0,0,0.13548864557988644
1064,Maldives,2017,0,0,0.0
1065,Maldives,2018,0,0,0.0
1066,Maldives,2019,0,0,0.0
1067,Maldives,2020,0,0,0.0
1068,Maldives,2021,0,0,0.0
1069,Maldives,2022,0,0,0.0
1070,Maldives,2023,0,0,0.0
1071,Nepal,2017,0,0,0.11607511351697397
1072,Nepal,2018,0,0,0.11607511351697397
1073,Nepal,2019,0,0,0.05438680182866229
1074,Nepal,2020,0,0,0.004386801828662294
1075,Nepal,2021,0,0,0.11607511351697397
1076,Nepal,2022,0,0,0.11607511351697397
1077,Nepal,2023,0,0,0.11607511351697397
1078,Thailand,2017,0,0,0.09408972451825355
1079,Thailand,2018,0,0,0.09408972451825355
1080,Thailand,2019,0,0,0.09408972451825355
1081,Thailand,2020,0,0,0.09408972451825355
1082,Thailand,2021,0,0,0.09408972451825355
1083,Thailand,2022,0,0,0.09408972451825355
1084,Thailand,2023,0,0,0.09408972451825355
1085,Cambodia (Kampuchea),2017,0,0,0.0563994157317099
1086,Cambodia (Kampuchea),2018,0,0,0.06808435349578436
1087,Cambodia (Kampuchea),2019,0,0,0.06808435349578436
1088,Cambodia (Kampuchea),2020,0,0,0.06808435349578436
1089,Cambodia (Kampuchea),2021,0,0,0.06808435349578436
1090,Cambodia (Kampuchea),2022,0,0,0.06808435349578436
1091,Cambodia (Kampuchea),2023,0,0,0.06808435349578436
1092,Laos,2017,0,0,0.003381111252780257
1093,Laos,2018,0,0,0.003381111252780257
1094,Laos,2019,0,0,0.003381111252780257
1095,Laos,2020,0,0,0.003381111252780257
1096,Laos,2021,0,0,0.003381111252780257
1097,Laos,2022,0,0,0.003381111252780257
1098,Laos,2023,0,0,0.017959275024492415
1099,Vietnam,2017,0,0,0.009320200663141898
1100,Vietnam,2018,0,0,0.009320200663141898
1101,Vietnam,2019,0,0,0.009320200663141898
1102,Vietnam,2020,0,0,0.009320200663141898
1103,Vietnam,2021,0,0,0.009320200663141898
1104,Vietnam,2022,0,0,0.009320200663141898
1105,Vietnam,2023,0,0,0.023898364434854057
1106,Malaysia,2017,0,0,0.02503947171806002
1107,Malaysia,2018,0,0,0.02503947171806002
1108,Malaysia,2019,0,0,0.02503947171806002
1109,Malaysia,2020,0,0,0.02503947171806002
1110,Malaysia,2021,0,0,0.02503947171806002
1111,Malaysia,2022,0,0,0.02503947171806002
1112,Malaysia,2023,0,0,0.02503947171806002
1113,Singapore,2017,0,0,0.0
1114,Singapore,2018,0,0,0.0
1115,Singapore,2019,0,0,0.0
1116,Singapore,2020,0,0,0.0
1117,Singapore,2021,0,0,0.0
1118,Singapore,2022,0,0,0.0
1119,Singapore,2023,0,0,0.0
1120,Philippines,2017,0,0,0.3190231005337497
1121,Philippines,2018,0,0,0.3190231005337497
1122,Philippines,2019,0,0,0.21902310053374968
1123,Philippines,2020,0,0,0.21902310053374968
1124,Philippines,2021,0,0,0.3190231005337497
1125,Philippines,2022,0,0,0.3190231005337497
1126,Philippines,2023,0,0,0.3190231005337497
1127,Indonesia,2017,0,0,0.17107808857808857
1128,Indonesia,2018,0,0,0.17107808857808857
1129,Indonesia,2019,0,0,0.17107808857808857
1130,Indonesia,2020,0,0,0.17107808857808857
1131,Indonesia,2021,0,0,0.17107808857808857
1132,Indonesia,2022,0,0,0.2710780885780886
1133,Indonesia,2023,0,0,0.2710780885780886
1134,East Timor,2017,0,0,0.0
1135,East Timor,2018,0,0,0.0
1136,East Timor,2019,0,0,0.0
1137,East Timor,2020,0,0,0.0
1138,East Timor,2021,0,0,0.0
1139,East Timor,2022,0,0,0.0
1140,East Timor,2023,0,0,0.0
1141,Australia,2017,0,0,0.0002645502645502645
1142,Australia,2018,0,0,0.0002645502645502645
1143,Australia,2019,0,0,0.1590909090909091
1144,Australia,2020,0,0,0.0002645502645502645
1145,Australia,2021,0,0,0.0002645502645502645
1146,Australia,2022,0,0,0.10026455026455025
1147,Australia,2023,0,1,0.6799999999999999
1148,Papua New Guinea,2017,0,0,0.09791033600432755
1149,Papua New Guinea,2018,0,0,0.09791033600432755
1150,Papua New Guinea,2019,1,0,0.09791033600432755
1151,Papua New Guinea,2020,0,0,0.09791033600432755
1152,Papua New Guinea,2021,1,0,0.09791033600432755
1153,Papua New Guinea,2022,1,0,0.09791033600432755
1154,Papua New Guinea,2023,0,0,0.09791033600432755
1155,New Zealand,2017,0,0,0.0
1156,New Zealand,2018,0,0,0.0
1157,New Zealand,2019,0,0,0.0
1158,New Zealand,2020,0,0,0.0
1159,New Zealand,2021,0,0,0.0
1160,New Zealand,2022,0,0,0.0
1161,New Zealand,2023,0,0,0.0
1162,Solomon Islands,2017,0,0,0.01681708474043051
1163,Solomon Islands,2018,0,0,0.01681708474043051
1164,Solomon Islands,2019,0,0,0.01681708474043051
1165,Solomon Islands,2020,0,0,0.01681708474043051
1166,Solomon Islands,2021,0,0,0.01681708474043051
1167,Solomon Islands,2022,0,0,0.01681708474043051
1168,Solomon Islands,2023,0,0,0.01681708474043051
1169,Fiji,2017,0,0,0.0
1170,Fiji,2018,0,0,0.0
1171,Fiji,2019,0,0,0.0
1172,Fiji,2020,0,0,0.0
1173,Fiji,2021,0,0,0.0
1174,Fiji,2022,0,0,0.0
1175,Fiji,2023,0,0,0.0
