,country,year,d_civil_conflict,preds,preds_proba
631,Chad,2018,1,0,0.41089566286445944
632,Chad,2019,1,0,0.3801214057529064
633,Chad,2020,1,0,0.4010056354409994
634,Chad,2021,1,1,0.500022121678882
635,Chad,2022,1,1,0.5956576525670136
636,Chad,2023,1,1,0.5982261093702402
637,Congo,2017,0,0,0.21476370748287546
638,Congo,2018,0,0,0.027332160987435874
639,Congo,2019,0,0,0.13565419638970913
640,Congo,2020,0,0,0.057722732307558845
641,Congo,2021,0,0,0.19794206803209516
642,Congo,2022,0,0,0.10030573273515328
643,Congo,2023,0,0,0.07942261222350382
644,DR Congo (Zaire),2017,1,1,0.8827727415394581
645,DR Congo (Zaire),2018,1,1,0.8287060505266963
646,DR Congo (Zaire),2019,1,0,0.4832427769474354
647,DR Congo (Zaire),2020,1,1,0.7287007115387502
648,DR Congo (Zaire),2021,1,1,0.6460908212590758
649,DR Congo (Zaire),2022,1,1,0.7487799801321348
650,DR Congo (Zaire),2023,1,1,0.8399175119085965
651,Uganda,2017,0,0,0.011676943660598935
652,Uganda,2018,0,0,0.03880331736943921
653,Uganda,2019,0,0,0.039784418982041575
654,Uganda,2020,0,0,0.2062811837328925
655,Uganda,2021,0,0,0.3372805747991482
656,Uganda,2022,0,0,0.031007270754670458
657,Uganda,2023,0,0,0.02452593221538244
658,Kenya,2017,1,1,0.8961728959500131
659,Kenya,2018,1,1,0.8557217501614153
660,Kenya,2019,1,1,0.9240528292905709
661,Kenya,2020,1,1,0.905409754518224
662,Kenya,2021,1,1,0.9100290785654829
663,Kenya,2022,1,1,0.6156660204579966
664,Kenya,2023,1,0,0.46854687742503487
665,Tanzania,2017,0,0,0.014477346163824619
666,Tanzania,2018,0,0,0.03429376055676204
667,Tanzania,2019,0,0,0.23326872689799893
668,Tanzania,2020,0,0,0.16269837971175274
669,Tanzania,2021,0,0,0.1381774408520322
670,Tanzania,2022,0,0,0.2867188532121667
671,Tanzania,2023,0,0,0.17598582282831915
672,Burundi,2017,0,1,0.5338008617551491
673,Burundi,2018,0,0,0.30279575259690633
674,Burundi,2019,0,0,0.39969651981713844
675,Burundi,2020,1,1,0.6548608564953293
676,Burundi,2021,0,0,0.3068249125521216
677,Burundi,2022,0,0,0.28419975827763583
678,Burundi,2023,1,0,0.29280217616682946
679,Rwanda,2017,0,0,0.08015801269887453
680,Rwanda,2018,0,0,0.08920882650451745
681,Rwanda,2019,0,0,0.11686964183249476
682,Rwanda,2020,0,0,0.13161645189876992
683,Rwanda,2021,0,0,0.13564629608463197
684,Rwanda,2022,0,0,0.13075349200906417
685,Rwanda,2023,0,0,0.14500382810189658
686,Somalia,2017,1,1,0.9254637759466882
687,Somalia,2018,1,1,0.8811457611234729
688,Somalia,2019,1,1,0.8903884748238386
689,Somalia,2020,1,1,0.9156031891173052
690,Somalia,2021,1,1,0.879728460411967
691,Somalia,2022,1,1,0.8605051832763569
692,Somalia,2023,1,1,0.8835301358704032
693,Djibouti,2017,0,0,0.08943645095205274
694,Djibouti,2018,0,0,0.006080921719851885
695,Djibouti,2019,0,0,0.025771133274847972
696,Djibouti,2020,0,0,0.016507437997036807
697,Djibouti,2021,0,0,0.11214790245250879
698,Djibouti,2022,0,0,0.15639535468658805
699,Djibouti,2023,0,0,0.1693862271128245
700,Ethiopia,2017,0,1,0.7891958792404556
701,Ethiopia,2018,0,1,0.6507274509328527
702,Ethiopia,2019,1,1,0.6419111516633585
703,Ethiopia,2020,1,1,0.689623798687692
704,Ethiopia,2021,1,1,0.6878307799184473
705,Ethiopia,2022,1,1,0.8132588024489957
706,Ethiopia,2023,1,1,0.7847320790485723
707,Eritrea,2017,0,0,0.04492145216513714
708,Eritrea,2018,0,0,0.051516475104885176
709,Eritrea,2019,0,0,0.06633378178697642
710,Eritrea,2020,0,0,0.48600197474640283
711,Eritrea,2021,0,0,0.46160715625797366
712,Eritrea,2022,0,0,0.2300962740412963
713,Eritrea,2023,0,0,0.22779192493159814
714,Angola,2017,0,0,0.024233633297526314
715,Angola,2018,0,0,0.020828857455900546
716,Angola,2019,0,0,0.006973041817023985
717,Angola,2020,0,0,0.004276044246326565
718,Angola,2021,0,0,0.007395757618640235
719,Angola,2022,0,0,0.006383298062347097
720,Angola,2023,0,0,0.010741408995495177
721,Mozambique,2017,0,0,0.16154240756766777
722,Mozambique,2018,1,0,0.12130950607919405
723,Mozambique,2019,1,0,0.10218501986704072
724,Mozambique,2020,1,0,0.3075536523902049
725,Mozambique,2021,1,0,0.30584483207068625
726,Mozambique,2022,1,0,0.30365079447546006
727,Mozambique,2023,1,0,0.30056302868338514
728,Zambia,2017,0,0,0.007168755794313001
729,Zambia,2018,0,0,0.007168755794313001
730,Zambia,2019,0,0,0.01707529304111771
731,Zambia,2020,0,0,0.07148240153440746
732,Zambia,2021,0,0,0.05410221691796728
733,Zambia,2022,0,0,0.019166680273663927
734,Zambia,2023,0,0,0.025246422720419746
735,Zimbabwe,2017,0,0,0.05599708612338629
736,Zimbabwe,2018,0,0,0.04107585084553881
737,Zimbabwe,2019,0,0,0.24115255926177176
738,Zimbabwe,2020,0,0,0.39284857869553264
739,Zimbabwe,2021,0,0,0.26149687979182773
740,Zimbabwe,2022,0,0,0.1589747898626057
741,Zimbabwe,2023,0,0,0.04805312732504412
742,Malawi,2017,0,0,0.16286540766481336
743,Malawi,2018,0,0,0.07374926542831445
744,Malawi,2019,0,0,0.051076828900008676
745,Malawi,2020,0,0,0.053436768778522103
746,Malawi,2021,0,0,0.07250361904893853
747,Malawi,2022,0,0,0.12528984141168392
748,Malawi,2023,0,0,0.07969355227899061
749,South Africa,2017,0,0,0.01038055142809972
750,South Africa,2018,0,0,0.00352484728413406
751,South Africa,2019,0,0,0.015275124413311634
752,South Africa,2020,0,0,0.023340601943870887
753,South Africa,2021,0,0,0.46632811632811594
754,South Africa,2022,0,0,0.46797562681663707
755,South Africa,2023,0,0,0.46676330521055615
756,Namibia,2017,0,0,0.0
757,Namibia,2018,0,0,0.0006191183754333828
758,Namibia,2019,0,0,0.0014858841010401188
759,Namibia,2020,0,0,0.0018160805679379231
760,Namibia,2021,0,0,0.002608552088492653
761,Namibia,2022,0,0,0.005159319795278191
762,Namibia,2023,0,0,0.005283143470364867
763,Lesotho,2017,0,0,0.07537094323869953
764,Lesotho,2018,0,0,0.08537900517841078
765,Lesotho,2019,0,0,0.06286378719513935
766,Lesotho,2020,0,0,0.08227004545726682
767,Lesotho,2021,0,0,0.07022511911070603
768,Lesotho,2022,0,0,0.08900385564575754
769,Lesotho,2023,0,0,0.07390472331036967
770,Botswana,2017,0,0,0.0352862095804146
771,Botswana,2018,0,0,0.0
772,Botswana,2019,0,0,0.0003714710252600297
773,Botswana,2020,0,0,0.0
774,Botswana,2021,0,0,0.002967265522986177
775,Botswana,2022,0,0,0.00042453831458289106
776,Botswana,2023,0,0,0.00042453831458289106
777,eSwatini,2017,0,0,0.003677563150074294
778,eSwatini,2018,0,0,0.004432512344845183
779,eSwatini,2019,0,0,0.0014033349843156678
780,eSwatini,2020,0,0,0.02439969639078109
781,eSwatini,2021,0,0,0.01205297509160808
782,eSwatini,2022,0,0,0.016118304676997094
783,eSwatini,2023,0,0,0.0210535625840232
784,Madagascar,2017,0,0,0.013694898464586427
785,Madagascar,2018,0,0,0.009881718908464822
786,Madagascar,2019,0,0,0.044467922699720615
787,Madagascar,2020,0,0,0.023809738222814004
788,Madagascar,2021,0,0,0.029598816653051415
789,Madagascar,2022,0,0,0.12488583110797076
790,Madagascar,2023,0,0,0.008644554224049023
791,Comoros,2017,0,0,0.030455197765747535
792,Comoros,2018,0,0,0.017857641780375806
793,Comoros,2019,0,0,0.03661468546312528
794,Comoros,2020,0,0,0.03165824599702757
795,Comoros,2021,0,0,0.04460940248458824
796,Comoros,2022,0,0,0.03533115390470517
797,Comoros,2023,0,0,0.008497841930234203
798,Mauritius,2017,0,0,0.03454326752989454
799,Mauritius,2018,0,0,0.0
800,Mauritius,2019,0,0,0.0
801,Mauritius,2020,0,0,0.0031840373593716824
802,Mauritius,2021,0,0,0.0031840373593716824
803,Mauritius,2022,0,0,0.010680890844338096
804,Mauritius,2023,0,0,0.011187442242419954
805,Morocco,2017,0,0,0.0043008089813439
806,Morocco,2018,0,0,0.0043008089813439
807,Morocco,2019,0,0,0.012240157893946895
808,Morocco,2020,0,0,0.01479918051240488
809,Morocco,2021,0,0,0.01688681551237272
810,Morocco,2022,0,0,0.015599049291471281
811,Morocco,2023,0,0,0.06601855301706713
812,Algeria,2017,1,1,0.5278227014854057
813,Algeria,2018,1,0,0.38923839904523405
814,Algeria,2019,0,1,0.5829476494234819
815,Algeria,2020,1,0,0.42782344368525627
816,Algeria,2021,0,1,0.5105546591430691
817,Algeria,2022,0,0,0.3585120962906996
818,Algeria,2023,0,0,0.33771078269592403
819,Tunisia,2017,0,1,0.8818673360649593
820,Tunisia,2018,0,1,0.6698767305008017
821,Tunisia,2019,0,1,0.7083715628106414
822,Tunisia,2020,0,0,0.434531623238904
823,Tunisia,2021,0,0,0.4693877816091784
824,Tunisia,2022,0,0,0.3194014958130859
825,Tunisia,2023,0,0,0.2927387207476363
826,Libya,2017,1,1,0.9406627011753312
827,Libya,2018,1,1,0.9022834850472293
828,Libya,2019,1,1,0.9286074871141734
829,Libya,2020,1,1,0.8454359492249535
830,Libya,2021,0,1,0.8413545221494702
831,Libya,2022,0,1,0.8371698715680889
832,Libya,2023,0,1,0.8156778338056199
833,Sudan,2017,1,1,0.8195132917272593
834,Sudan,2018,1,1,0.8032858506855539
835,Sudan,2019,0,1,0.8231888067938239
836,Sudan,2020,1,1,0.7577043572826282
837,Sudan,2021,1,1,0.8180282570327145
838,Sudan,2022,1,1,0.8470033309929299
839,Sudan,2023,1,1,0.8394473530431926
840,South Sudan,2017,1,1,0.9461076854464668
841,South Sudan,2018,1,1,0.9427604259699356
842,South Sudan,2019,1,1,0.9470683105898555
843,South Sudan,2020,1,1,0.9151144546389717
844,South Sudan,2021,1,1,0.9152842658414722
845,South Sudan,2022,0,1,0.9128244093697285
846,South Sudan,2023,0,1,0.8851710449035858
847,Iran,2017,1,1,0.5702144932828443
848,Iran,2018,1,1,0.6994188389619299
849,Iran,2019,1,1,0.9218566475624422
850,Iran,2020,1,1,0.8460726453668502
851,Iran,2021,1,1,0.5784570242856232
852,Iran,2022,1,1,0.6205878957255583
853,Iran,2023,1,1,0.8609664316202206
854,Turkey,2017,1,1,0.8693233751554703
855,Turkey,2018,1,1,0.5382079897736309
856,Turkey,2019,1,1,0.737295453844488
857,Turkey,2020,1,1,0.6722591775897873
858,Turkey,2021,1,1,0.6771138490863606
859,Turkey,2022,1,1,0.6888170130183506
860,Turkey,2023,1,1,0.680405575520732
861,Iraq,2017,1,1,0.9729905021509775
862,Iraq,2018,1,1,0.9451755772706738
863,Iraq,2019,1,1,0.9701483467828191
864,Iraq,2020,1,1,0.930872512001784
865,Iraq,2021,1,1,0.9030013407427967
866,Iraq,2022,1,1,0.9079137636344173
867,Iraq,2023,1,1,0.8658987825778317
868,Egypt,2017,1,1,0.5504609679572533
869,Egypt,2018,1,1,0.521879325891213
870,Egypt,2019,1,0,0.4715390767396712
871,Egypt,2020,1,0,0.4998756712166818
872,Egypt,2021,1,0,0.4546789474352627
873,Egypt,2022,1,0,0.38734262889166315
874,Egypt,2023,0,0,0.29646357645986166
875,Syria,2017,1,1,0.9508130015930907
876,Syria,2018,1,1,0.9483577550070865
877,Syria,2019,1,1,0.9416984905469303
878,Syria,2020,1,1,0.9380462982617511
879,Syria,2021,1,1,0.9237744631132443
880,Syria,2022,1,1,0.9239478162583654
881,Syria,2023,1,1,0.9207076562202858
882,Lebanon,2017,1,0,0.29305056219989356
883,Lebanon,2018,0,1,0.507616708452518
884,Lebanon,2019,0,1,0.6423360569545344
885,Lebanon,2020,0,1,0.6318260864891405
886,Lebanon,2021,0,1,0.6513443097220738
887,Lebanon,2022,0,1,0.6013706619401052
888,Lebanon,2023,1,1,0.6161731122551858
889,Jordan,2017,0,0,0.11415926404782276
890,Jordan,2018,0,0,0.08526600112781392
891,Jordan,2019,0,0,0.06511303621259046
892,Jordan,2020,0,0,0.05916281588644144
893,Jordan,2021,0,0,0.056734692581646526
894,Jordan,2022,0,0,0.048552306204609305
895,Jordan,2023,0,0,0.048392069380182305
896,Israel,2017,0,0,0.44595715082342097
897,Israel,2018,1,0,0.46370892604176384
898,Israel,2019,1,0,0.3790142414956679
899,Israel,2020,0,0,0.4582027350229427
900,Israel,2021,1,1,0.5764503368515252
901,Israel,2022,1,1,0.6730460393164698
902,Israel,2023,1,1,0.6346351518714071
903,Saudi Arabia,2017,1,1,0.579614450268239
904,Saudi Arabia,2018,0,1,0.5359380878325899
905,Saudi Arabia,2019,0,0,0.4706772219030764
906,Saudi Arabia,2020,0,0,0.44420339854960983
907,Saudi Arabia,2021,0,0,0.4171246080978623
908,Saudi Arabia,2022,0,0,0.08725784699038787
909,Saudi Arabia,2023,0,0,0.06791696416510681
910,Yemen (North Yemen),2017,1,1,0.8936231178430286
911,Yemen (North Yemen),2018,1,1,0.8660350463470822
912,Yemen (North Yemen),2019,1,1,0.8856194449433678
913,Yemen (North Yemen),2020,1,1,0.8813862338750902
914,Yemen (North Yemen),2021,1,1,0.8747168136469772
915,Yemen (North Yemen),2022,1,1,0.8624881928373759
916,Yemen (North Yemen),2023,1,1,0.8914714021326203
917,Kuwait,2017,0,0,0.037405487034016
918,Kuwait,2018,0,0,0.008852427908891505
919,Kuwait,2019,0,0,0.010240432342958346
920,Kuwait,2020,0,0,0.009225078207247597
921,Kuwait,2021,0,0,0.0079992238238895
922,Kuwait,2022,0,0,0.006377723316802068
923,Kuwait,2023,0,0,0.006377723316802068
924,Bahrain,2017,0,0,0.14522074013158706
925,Bahrain,2018,0,0,0.2081467298592112
926,Bahrain,2019,0,0,0.255328265097953
927,Bahrain,2020,0,0,0.22192556906524216
928,Bahrain,2021,0,0,0.18548944039285786
929,Bahrain,2022,0,0,0.04029491640932947
930,Bahrain,2023,0,0,0.04793907182465874
931,Qatar,2017,0,0,0.0010171230453548433
932,Qatar,2018,0,0,0.03630333262576944
933,Qatar,2019,0,0,0.00021226915729144553
934,Qatar,2020,0,0,0.0005094459774994694
935,Qatar,2021,0,0,0.00354200034734953
936,Qatar,2022,0,0,0.00764881890439097
937,Qatar,2023,0,0,0.00853584668592098
938,United Arab Emirates,2017,0,0,0.002396550947813949
939,United Arab Emirates,2018,0,0,0.002396550947813949
940,United Arab Emirates,2019,0,0,0.003981493988923409
941,United Arab Emirates,2020,0,0,0.004278670809131433
942,United Arab Emirates,2021,0,0,0.01772651156009254
943,United Arab Emirates,2022,0,0,0.017429334739884516
944,United Arab Emirates,2023,0,0,0.01764160389717596
945,Oman,2017,0,0,0.005134179837003016
946,Oman,2018,0,0,0.006248592912783106
947,Oman,2019,0,0,0.004046300405884358
948,Oman,2020,0,0,0.00766372062805941
949,Oman,2021,0,0,0.005457890301872471
950,Oman,2022,0,0,0.0061595577940303054
951,Oman,2023,0,0,0.0061595577940303054
952,Afghanistan,2017,1,1,0.9720991489936515
953,Afghanistan,2018,1,1,0.8940373065930275
954,Afghanistan,2019,1,1,0.9491335558943289
955,Afghanistan,2020,1,1,0.850990585277361
956,Afghanistan,2021,1,1,0.8775263204683708
957,Afghanistan,2022,1,1,0.688162295851746
958,Afghanistan,2023,1,1,0.9023315919675499
959,Turkmenistan,2017,0,0,0.01097377527540975
960,Turkmenistan,2018,0,0,0.00992540149300922
961,Turkmenistan,2019,0,0,0.0166961979740583
962,Turkmenistan,2020,0,0,0.019041236128903283
963,Turkmenistan,2021,0,0,0.02925520904718526
964,Turkmenistan,2022,0,0,0.012856076563357398
965,Turkmenistan,2023,0,0,0.012670341050727382
966,Tajikistan,2017,0,0,0.07233647770423401
967,Tajikistan,2018,0,0,0.11091158923625495
968,Tajikistan,2019,0,0,0.12740469040617625
969,Tajikistan,2020,0,0,0.23262343712479183
970,Tajikistan,2021,0,0,0.14216533364662903
971,Tajikistan,2022,0,0,0.21251355278756734
972,Tajikistan,2023,0,0,0.3467419461541478
973,Kyrgyzstan,2017,0,0,0.033239205898938445
974,Kyrgyzstan,2018,0,0,0.07297540663068151
975,Kyrgyzstan,2019,0,0,0.004759331802422441
976,Kyrgyzstan,2020,0,0,0.028208855697711564
977,Kyrgyzstan,2021,0,0,0.04432507396846178
978,Kyrgyzstan,2022,0,0,0.04561187532955735
979,Kyrgyzstan,2023,0,0,0.25825325409277866
980,Uzbekistan,2017,0,0,0.0013025607379247796
981,Uzbekistan,2018,0,0,0.003425252310839235
982,Uzbekistan,2019,0,0,0.0035307436496143777
983,Uzbekistan,2020,0,0,0.02342095332437086
984,Uzbekistan,2021,0,0,0.024746509887668876
985,Uzbekistan,2022,0,0,0.009786412200973864
986,Uzbekistan,2023,0,0,0.008687919311990634
987,Kazakhstan,2017,0,0,0.042655111934458124
988,Kazakhstan,2018,0,0,0.008421671608893006
989,Kazakhstan,2019,0,0,0.016221115849644828
990,Kazakhstan,2020,0,0,0.01403200976009297
991,Kazakhstan,2021,0,0,0.009089837024458123
992,Kazakhstan,2022,0,0,0.04257749432340814
993,Kazakhstan,2023,0,0,0.01004665633194608
994,China,2017,0,0,0.06325529761636749
995,China,2018,0,0,0.0313339830056026
996,China,2019,0,0,0.02897956426931166
997,China,2020,0,0,0.105594310757758
998,China,2021,0,0,0.259011914286803
999,China,2022,0,0,0.08399763930967497
1000,China,2023,0,0,0.251281564728816
1001,Mongolia,2017,0,0,0.0
1002,Mongolia,2018,0,0,0.0
1003,Mongolia,2019,0,0,0.0
1004,Mongolia,2020,0,0,0.0
1005,Mongolia,2021,0,0,0.0003714710252600297
1006,Mongolia,2022,0,0,0.03586994976296608
1007,Mongolia,2023,0,0,0.0003714710252600297
1008,South Korea,2017,0,0,0.0
1009,South Korea,2018,0,0,0.0
1010,South Korea,2019,0,0,0.0
1011,South Korea,2020,0,0,0.0
1012,South Korea,2021,0,0,0.0
1013,South Korea,2022,0,0,0.0
1014,South Korea,2023,0,0,0.0
1015,Japan,2017,0,0,0.0
1016,Japan,2018,0,0,0.0
1017,Japan,2019,0,0,0.0
1018,Japan,2020,0,0,0.0
1019,Japan,2021,0,0,0.0
1020,Japan,2022,0,0,0.0
1021,Japan,2023,0,0,0.0
1022,India,2017,1,1,0.6667640721504022
1023,India,2018,1,1,0.939297820389945
1024,India,2019,1,1,0.6871264116434993
1025,India,2020,1,1,0.7081250349452429
1026,India,2021,1,0,0.486396025140453
1027,India,2022,1,1,0.564523795504479
1028,India,2023,1,1,0.5412225755093513
1029,Bhutan,2017,0,0,0.002451708766716196
1030,Bhutan,2018,0,0,0.0021439184886436
1031,Bhutan,2019,0,0,0.0010401188707280832
1032,Bhutan,2020,0,0,0.0010401188707280832
1033,Bhutan,2021,0,0,0.0057536734356942384
1034,Bhutan,2022,0,0,0.003970612514446096
1035,Bhutan,2023,0,0,0.0060414160711337525
1036,Pakistan,2017,1,1,0.9741484040146745
1037,Pakistan,2018,1,1,0.9726033294755435
1038,Pakistan,2019,1,1,0.979521695903568
1039,Pakistan,2020,1,1,0.9620077215173801
1040,Pakistan,2021,1,1,0.9430170374449722
1041,Pakistan,2022,1,1,0.935586318090033
1042,Pakistan,2023,1,1,0.9283596789540325
1043,Bangladesh,2017,1,0,0.42101976362749016
1044,Bangladesh,2018,0,0,0.2695090776814402
1045,Bangladesh,2019,0,0,0.20588621383569392
1046,Bangladesh,2020,0,0,0.20558708667921163
1047,Bangladesh,2021,0,1,0.5301255125920797
1048,Bangladesh,2022,0,0,0.4705847108150224
1049,Bangladesh,2023,0,0,0.2594619471662563
1050,Myanmar (Burma),2017,1,1,0.7204688247975549
1051,Myanmar (Burma),2018,1,1,0.7325294569176224
1052,Myanmar (Burma),2019,1,1,0.6737924369621774
1053,Myanmar (Burma),2020,1,1,0.7663776501640323
1054,Myanmar (Burma),2021,1,1,0.9082586968916836
1055,Myanmar (Burma),2022,1,1,0.9258704973415226
1056,Myanmar (Burma),2023,1,1,0.8974986174466116
1057,Sri Lanka,2017,0,0,0.05940470706443961
1058,Sri Lanka,2018,0,0,0.02555797347773573
1059,Sri Lanka,2019,0,0,0.05631863183869127
1060,Sri Lanka,2020,0,0,0.06604284769217908
1061,Sri Lanka,2021,0,0,0.16759970259227316
1062,Sri Lanka,2022,0,1,0.5663003333137063
1063,Sri Lanka,2023,0,0,0.3470839297733799
1064,Maldives,2017,0,0,0.006042595344229816
1065,Maldives,2018,0,0,0.010625840232080946
1066,Maldives,2019,0,0,0.008372249345503433
1067,Maldives,2020,0,0,0.03544541144838318
1068,Maldives,2021,0,0,0.0003714710252600297
1069,Maldives,2022,0,0,0.0006686478454680535
1070,Maldives,2023,0,0,0.0003714710252600297
1071,Nepal,2017,0,0,0.04530656317431948
1072,Nepal,2018,0,0,0.06840995392258395
1073,Nepal,2019,0,0,0.024894991091127788
1074,Nepal,2020,0,0,0.008546084920527714
1075,Nepal,2021,0,0,0.02406708777436861
1076,Nepal,2022,0,0,0.010715357780736682
1077,Nepal,2023,0,0,0.00423702102751137
1078,Thailand,2017,1,1,0.5256500021358863
1079,Thailand,2018,1,1,0.6352641002715297
1080,Thailand,2019,1,0,0.42287141764023145
1081,Thailand,2020,1,0,0.4190027448199811
1082,Thailand,2021,1,0,0.4059629325602581
1083,Thailand,2022,1,0,0.16802345335034782
1084,Thailand,2023,1,0,0.15798081726759294
1085,Cambodia (Kampuchea),2017,0,0,0.0003714710252600297
1086,Cambodia (Kampuchea),2018,0,0,0.03158035212269981
1087,Cambodia (Kampuchea),2019,0,0,0.01792024221444727
1088,Cambodia (Kampuchea),2020,0,0,0.015016871851938719
1089,Cambodia (Kampuchea),2021,0,0,0.01920493242930093
1090,Cambodia (Kampuchea),2022,0,0,0.021627749005163566
1091,Cambodia (Kampuchea),2023,0,0,0.01915811611205371
1092,Laos,2017,0,0,0.0012523880280195289
1093,Laos,2018,0,0,0.0009552112078115048
1094,Laos,2019,0,0,0.0009552112078115048
1095,Laos,2020,0,0,0.0009552112078115048
1096,Laos,2021,0,0,0.002465860043868959
1097,Laos,2022,0,0,0.001425741173140876
1098,Laos,2023,0,0,0.0021686832236609355
1099,Vietnam,2017,0,0,0.004086770914408359
1100,Vietnam,2018,0,0,0.023700601858105574
1101,Vietnam,2019,0,0,0.02897936222601898
1102,Vietnam,2020,0,0,0.031218521448833473
1103,Vietnam,2021,0,0,0.01801146682275954
1104,Vietnam,2022,0,0,0.024878963697685826
1105,Vietnam,2023,0,0,0.052141799095736685
1106,Malaysia,2017,0,0,0.006184231815732558
1107,Malaysia,2018,0,0,0.007790492485886244
1108,Malaysia,2019,0,0,0.002533293023634777
1109,Malaysia,2020,0,0,0.011319467225856526
1110,Malaysia,2021,0,0,0.002788980872190382
1111,Malaysia,2022,0,0,0.005293756928229439
1112,Malaysia,2023,0,0,0.04232705960046224
1113,Singapore,2017,0,0,0.017752777188141226
1114,Singapore,2018,0,0,0.02107125168046416
1115,Singapore,2019,0,0,0.02828014811670086
1116,Singapore,2020,0,0,0.027558432981909946
1117,Singapore,2021,0,0,0.028301375032430007
1118,Singapore,2022,0,0,0.028301375032430007
1119,Singapore,2023,0,0,0.025272412085190682
1120,Philippines,2017,1,1,0.9779745349581901
1121,Philippines,2018,1,1,0.9514110868494225
1122,Philippines,2019,1,1,0.7404785490223825
1123,Philippines,2020,1,1,0.5097532523609793
1124,Philippines,2021,1,1,0.8390115126742169
1125,Philippines,2022,1,0,0.4177643802458068
1126,Philippines,2023,1,0,0.3638673692165519
1127,Indonesia,2017,0,0,0.16068660578318827
1128,Indonesia,2018,0,0,0.16511261150934262
1129,Indonesia,2019,0,0,0.1838074299812785
1130,Indonesia,2020,0,0,0.04917686737894762
1131,Indonesia,2021,1,0,0.34588234532513873
1132,Indonesia,2022,1,0,0.3553195318797102
1133,Indonesia,2023,1,0,0.08428299041226232
1134,East Timor,2017,0,0,0.07559695546322594
1135,East Timor,2018,0,0,0.16107116426581508
1136,East Timor,2019,0,0,0.3203490850407641
1137,East Timor,2020,0,0,0.3053744154970011
1138,East Timor,2021,0,0,0.3043574738782763
1139,East Timor,2022,0,0,0.3135752620336573
1140,East Timor,2023,0,0,0.29551753554353866
1141,Australia,2017,0,0,0.0
1142,Australia,2018,0,0,0.0
1143,Australia,2019,0,0,0.0
1144,Australia,2020,0,0,0.0
1145,Australia,2021,0,0,0.0
1146,Australia,2022,0,0,0.0
1147,Australia,2023,0,0,0.0
1148,Papua New Guinea,2017,0,0,0.02650780785996239
1149,Papua New Guinea,2018,0,0,0.014630383649700141
1150,Papua New Guinea,2019,0,0,0.037151605205097034
1151,Papua New Guinea,2020,0,0,0.018121032014048355
1152,Papua New Guinea,2021,0,0,0.01660781021850858
1153,Papua New Guinea,2022,0,0,0.02208338961682201
1154,Papua New Guinea,2023,0,0,0.013129008188443552
1155,New Zealand,2017,0,0,0.26129170070477636
1156,New Zealand,2018,0,0,0.25010238234606713
1157,New Zealand,2019,0,0,0.0
1158,New Zealand,2020,0,0,0.0
1159,New Zealand,2021,0,0,0.0
1160,New Zealand,2022,0,0,0.0
1161,New Zealand,2023,0,0,0.0
1162,Solomon Islands,2017,0,0,0.018012806905823252
1163,Solomon Islands,2018,0,0,0.009921331763828051
1164,Solomon Islands,2019,0,0,0.037750288344641975
1165,Solomon Islands,2020,0,0,0.036650026546014645
1166,Solomon Islands,2021,0,0,0.03186099850290043
1167,Solomon Islands,2022,0,0,0.033644059424148574
1168,Solomon Islands,2023,0,0,0.03485753143999801
1169,Fiji,2017,0,0,0.0
1170,Fiji,2018,0,0,0.0026415717351824333
1171,Fiji,2019,0,0,0.002014198448076606
1172,Fiji,2020,0,0,0.0019399042430245997
1173,Fiji,2021,0,0,0.00484938538430366
1174,Fiji,2022,0,0,0.00447791435904363
1175,Fiji,2023,0,0,0.005398712233779098
